predicted_scores,ground_truth_scores
0.26901305,83.14
0.22567922,61.17
-0.08034318,25.43
-0.08019567,17.86
-0.07955201,42.43
-0.039529696,44.5
0.26885343,71.17
-0.07595523,35.29
0.2565527,63.25
0.2636936,59.0
-0.07923002,36.0
-0.08081633,36.83
0.25590563,80.57
-0.05804367,47.29
-0.08031043,28.77
-0.065621175,48.21
0.06072545,51.5
0.2695593,67.0
-0.07440012,31.54
0.25259963,67.83
0.2663399,59.08
-0.080326036,15.5
0.26873085,82.31
-0.08082753,28.07
-0.0806419,23.69
-0.08065525,28.25
-0.0800315,34.42
-0.07818067,34.91
-0.08096812,28.0
0.25355107,65.15
0.17237344,67.85
0.26385888,61.92
-0.066283084,49.83
0.24590941,67.0
0.2424801,77.58
0.26244554,76.73
0.07166928,53.83
-0.08076551,42.33
0.26442805,69.73
-0.080671005,35.18
0.23354167,70.58
-0.08048617,44.73
0.267479,74.4
0.25318417,63.9
0.028997006,55.2
-0.024483837,55.55
-0.061113607,66.5
0.13573691,53.44
-0.08021371,15.0
-0.08073076,25.0
0.2565835,51.5
0.26860344,87.33
0.05891635,64.5
0.204614,61.5
-0.08007479,11.13
-0.08068239,38.14
-0.077525206,51.75
-0.08067313,17.14
-0.02984636,39.57
-0.08094947,35.57
-0.08080124,32.25
0.26979077,78.57
0.26316726,74.14
0.2550495,64.71
-0.08013446,9.63
-0.07995903,28.58
0.2643609,79.77
0.113000475,44.83
0.022257855,51.64
-0.07923738,42.36
0.1646533,56.23
0.26473355,64.08
0.26171777,67.36
-0.077895775,51.64
-0.080772676,32.54
-0.07434489,43.5
0.002661629,53.46
0.22917028,65.5
0.23842907,72.77
0.26911664,77.5
-0.076948464,41.5
-0.08075024,28.0
0.17573684,47.2
-0.07930718,35.63
-0.01136207,51.63
0.26875415,63.56
0.25900748,60.5
-0.0799788,16.22
0.26530594,75.63
-0.08057354,36.56
-0.080764115,31.4
-0.08050112,34.13
0.25862414,58.75
0.259961,69.67
0.26504898,70.88
0.26781434,60.25
0.25369474,62.38
0.2582267,62.29
-0.0804569,26.57
-0.081107065,28.13
-0.043688077,42.29
0.2486855,85.14
0.25028703,57.86
0.26163477,83.14
0.16162007,61.14
-0.07741754,33.0
0.26540756,85.71
-0.080396496,26.0
-0.08035612,29.22
-0.08035381,27.63
0.2675114,79.13
0.26503244,73.31
-0.080528595,42.27
0.010682701,49.42
0.26564538,73.42
-0.079287015,42.36
-0.07936852,42.92
-0.076851375,44.27
-0.08011853,13.08
-0.080323756,24.69
0.262389,65.54
-0.0046103974,49.73
-0.080983,37.91
-0.0401392,46.73
-0.068738274,59.75
-0.08050014,29.91
-0.08047586,34.55
0.26849812,78.25
0.2489574,71.0
-0.079370365,47.45
0.26383287,83.8
-0.08095758,37.8
0.24880461,61.45
-0.080565624,33.75
-0.07748519,44.55
0.26563835,76.67
0.25659013,75.9
-0.080347076,15.7
0.26625508,57.08
-0.081186265,32.2
-0.08066506,27.2
0.2566725,65.2
-0.072516285,38.73
-0.07752932,40.6
-0.08048506,34.0
-0.08059605,18.33
0.12691776,60.9
0.25439015,55.45
0.21521729,56.89
0.071898565,49.44
-0.07061052,45.22
0.24398783,65.11
-0.07685691,40.0
-0.080211416,28.78
-0.080986515,30.5
-0.06262879,44.56
0.26763934,79.55
-0.0804538,27.67
0.26377356,75.33
0.25837225,79.13
0.2689157,72.25
-0.080074556,24.67
-0.06347076,57.63
0.26916218,68.36
-0.0030456625,51.07
-0.08079433,27.64
0.21293694,48.29
0.24065238,67.69
-0.080720015,35.75
0.26789343,62.36
-0.08060183,26.86
0.011082753,45.08
0.26414406,63.07
-0.08102142,32.53
-0.08062253,28.23
-0.078679994,42.17
0.26724833,64.4
-0.07999583,32.0
0.24598503,64.1
-0.08034446,6.1
0.26766917,76.0
-0.07902982,29.91
0.26221192,66.0
-0.080724806,36.56
0.2259879,46.57
-0.080536224,33.25
-0.07842382,42.22
0.02998997,51.88
-0.080784656,29.57
-0.08064776,43.13
0.13502209,49.75
-0.07716982,50.11
-0.080129795,14.75
-0.013935892,69.86
0.1134921,55.7
0.25567812,63.56
0.26267675,78.57
-0.079806626,39.88
-0.0807527,20.14
-0.08158301,36.0
0.26533118,73.86
0.2640356,66.63
0.24785508,61.57
-0.08090713,23.64
0.23907363,70.58
-0.07944222,30.07
0.08283977,46.54
0.26121554,65.21
0.26516885,66.5
-0.07397159,38.11
0.27022913,78.09
-0.07904164,32.18
-0.08050293,23.6
0.23233995,51.78
0.26613772,72.56
0.25404423,71.0
-0.08074455,25.5
0.2627553,63.8
-0.04922086,40.82
-0.08064349,21.75
0.2589403,63.38
-0.034514938,44.22
0.2575436,61.44
-0.08100662,29.91
0.2686825,77.33
0.26633054,78.56
-0.08072419,25.22
-0.0810721,28.33
0.26728615,80.67
-0.08041863,20.3
-0.08088201,26.9
0.25921875,87.11
0.2408935,54.22
0.26970524,69.0
-0.05048053,45.67
-0.052777342,55.56
0.26136166,64.67
-0.0807257,12.11
-0.08080921,15.11
0.12330239,50.2
0.26116976,65.6
-0.0805964,28.56
0.24425443,51.5
0.19557832,52.45
0.25424826,67.0
0.24586302,62.0
0.12436847,48.36
0.26496786,78.22
-0.08040697,24.89
0.14627463,42.29
-0.08083724,31.29
-0.08089044,26.25
0.25690654,76.14
0.23906599,51.57
-0.07957005,20.43
0.26576966,66.29
0.2447911,53.71
0.21749802,62.25
0.09191098,41.29
0.26243034,72.63
0.2680644,71.13
0.26673928,53.75
-0.07804104,24.0
-0.080479294,24.0
-0.078679904,24.0
-0.080688536,37.5
0.26562873,79.43
0.16412216,60.57
0.26558256,63.14
0.2589152,65.5
0.26770306,72.54
-0.08042182,17.71
-0.08034306,21.85
-0.08105866,28.08
-0.08059644,28.75
0.26396963,66.69
-0.08098131,34.31
0.26720655,71.42
0.2565998,73.71
0.18415447,58.0
0.26334393,80.83
0.06146569,59.67
-0.08053217,17.17
0.25928697,61.43
-0.07925888,38.33
-0.080440655,15.67
0.22816598,56.5
-0.080593705,31.5
0.2604547,64.22
0.16229372,62.09
-0.08095304,27.0
-0.08016573,11.22
-0.08051809,23.82
-0.08109093,26.44
0.26884234,79.75
0.17445286,64.6
0.26334044,67.56
-0.051552698,43.56
0.09311447,59.9
0.25692806,72.09
-0.08068993,37.27
-0.08045431,36.6
0.23349129,68.1
-0.08069841,36.5
-0.07945334,32.9
-0.07553998,41.0
-0.080757886,31.9
0.18143073,66.82
0.26676685,77.4
0.25883096,80.3
0.17282197,77.4
-0.080717206,23.9
-0.08026638,35.0
-0.080696784,24.0
0.2650356,77.2
0.26569167,79.5
0.12565088,64.8
0.26732212,85.7
0.2700842,79.73
-0.08099479,26.67
0.26756707,84.17
0.199442,58.82
-0.080176815,15.44
0.2693682,59.5
0.2630802,75.88
0.2662224,79.86
0.2664026,69.25
-0.080650866,21.7
-0.08055441,23.0
-0.08099128,31.44
-0.081132196,28.82
-0.08062729,30.6
-0.07765374,41.36
-0.045093775,42.0
-0.06867709,49.9
0.25310218,72.55
0.19600879,54.92
-0.081074655,32.8
-0.08018774,33.09
-0.080920845,17.0
0.26701185,80.0
0.24640086,62.11
-0.08094055,27.33
-0.0804826,19.73
0.26493344,58.55
0.2699207,87.27
0.21869403,61.78
-0.08066007,30.56
0.26447728,74.1
-0.048306193,36.11
0.26109868,63.92
0.20075506,53.8
-0.07980519,34.5
-0.08089952,19.55
-0.07878274,37.55
-0.08038379,37.27
0.25894177,40.22
-0.07978937,10.0
0.069645226,42.0
0.23170894,51.9
0.23701932,54.0
-0.07755996,37.3
0.25961497,63.1
0.26930004,73.36
0.2684173,71.5
0.18903683,45.91
0.2512317,66.36
0.039752368,44.1
0.26130155,73.6
0.25698036,55.0
0.114584014,35.55
-0.08070156,25.0
-0.07189414,27.33
-0.08019629,31.64
-0.0806483,24.22
0.26267937,60.82
0.26354727,80.6
-0.0046311636,60.86
0.2670802,75.14
0.2609077,69.57
0.26237643,75.27
-0.030363174,52.86
0.25687182,67.21
-0.08088169,38.43
0.20173833,61.64
-0.08040809,20.07
0.25247228,69.08
-0.08057795,23.46
-0.07586535,43.62
0.227876,62.43
0.26532796,64.23
0.25324982,70.92
0.21295951,49.0
-0.08043752,23.77
-0.067167155,46.31
-0.080425985,12.27
-0.07505561,47.48
0.030630473,43.1
-0.080167614,30.13
-0.08062236,24.56
-0.078483306,40.14
-0.08011982,43.0
-0.029638426,46.8
0.25812435,78.23
0.0022000289,47.64
-0.08091614,34.38
0.26455453,78.89
0.26278967,77.0
0.26790234,81.95
0.2694337,74.5
-0.080814496,22.32
0.26661006,75.8
-0.081012614,24.31
0.26334187,62.61
0.26011878,69.74
0.26588073,79.5
0.029969094,62.95
0.093167804,49.94
0.26975673,79.82
-0.06989456,38.35
0.253937,65.88
-0.0806002,24.71
-0.07104086,33.31
-0.08040668,29.28
0.20446718,61.27
0.25741082,59.63
-0.08077598,32.5
0.25728282,73.78
0.2662434,72.27
-0.08053028,26.05
-0.080761485,46.0
0.2623376,63.29
0.19909272,68.5
-0.08117706,29.25
-0.080862276,25.4
-0.0801244,24.5
0.2651793,76.44
0.2676381,75.5
-0.080665976,18.75
0.2372935,55.33
-0.08084623,22.4
0.26403755,81.5
-0.08104875,27.25
-0.08043175,24.11
-0.080679424,20.57
-0.08043147,30.43
-0.080803394,25.71
-0.0173471,23.83
-0.07913786,37.71
-0.08076712,27.83
0.2598311,67.0
0.25261876,73.6
-0.080538034,28.83
-0.045020472,39.33
-0.0806576,31.17
0.263731,72.0
-0.0806188,30.71
-0.081036076,18.29
0.26356167,79.38
0.25756562,81.25
0.26813662,78.14
0.24667704,79.86
-0.08053634,22.75
0.2663885,87.56
0.25461957,62.86
0.061041478,61.5
0.22059102,47.0
-0.08074293,35.71
-0.08103788,23.75
-0.08011732,31.29
-0.080390334,24.71
0.26670018,67.0
0.25980663,72.38
-0.058492657,34.5
0.25854757,84.25
-0.080219954,20.17
0.26194766,74.0
-0.05495025,54.17
-0.069397435,46.63
-0.08077412,43.29
0.26715025,71.0
0.26554683,78.57
0.1376705,62.17
-0.07662743,56.44
-0.08094439,21.56
0.25301054,69.35
0.24326228,68.63
-0.053223778,57.78
-0.08038209,30.29
-0.07957376,29.32
0.23327701,56.0
0.25746638,81.72
-0.025374725,47.28
-0.05768449,42.88
0.26539382,80.28
-0.08039245,34.0
0.2673189,81.71
-0.07643108,43.0
0.26251647,68.0
0.26607826,77.5
0.04855234,50.57
-0.08031818,19.0
-0.07977389,26.71
0.15100591,49.38
0.23959163,65.88
0.26838624,83.88
-0.07897115,32.25
-0.08047521,22.0
0.26734143,82.88
-0.08004764,38.67
-0.08116795,20.0
0.22441459,59.75
0.18480703,59.88
-0.0808214,31.22
0.20146497,67.56
0.1349633,62.67
0.23545317,73.89
-0.08099649,31.11
0.25629693,63.0
-0.08039699,35.89
-0.07729014,36.67
-0.08095734,24.89
-0.080682516,23.9
0.23548113,61.67
0.26822585,76.89
0.2667551,66.69
0.029402757,48.38
-0.07583348,33.18
-0.005744479,50.62
-0.078737244,47.17
0.26737705,67.08
0.101584226,61.67
-0.08002592,4.17
0.04597451,49.58
-0.07275599,35.18
0.26479673,71.17
0.2673781,71.7
0.2688779,67.0
0.25270867,72.33
-0.08074252,17.82
0.18870007,59.73
-0.022923479,44.64
0.2669589,67.5
-0.012087791,49.45
-0.08012879,39.0
0.20066363,62.42
-0.0808816,27.82
-0.08071325,33.27
0.18069877,54.73
0.2567428,68.0
0.24280149,54.27
-0.08087782,28.73
-0.04596983,52.93
-0.080841444,30.42
0.26810962,78.83
-0.045494895,45.0
-0.0804436,17.09
-0.07935881,36.83
0.25929052,65.0
0.25886714,73.08
-0.08079698,45.0
0.2680913,69.45
0.2589583,73.27
-0.080776796,24.17
0.2638237,57.36
-0.080626175,16.08
-0.080291435,15.11
0.26242754,70.55
0.266182,65.36
-0.079777926,37.08
0.26709124,75.08
-0.07726743,31.18
0.26605666,78.0
0.26283357,71.15
0.26896408,79.91
-0.02813175,46.17
-0.050165378,40.4
-0.030559294,47.3
-0.080620825,39.13
0.115372,54.08
0.25395206,69.33
0.23570496,73.09
-0.08058437,24.23
-0.080725245,19.25
0.26264557,75.08
-0.079095,40.15
0.26882383,69.92
-0.079771414,8.08
-0.08111113,22.69
-0.08050331,27.17
0.26826695,72.17
-0.08054259,40.54
-0.08103843,27.17
0.101870164,56.85
0.26289165,60.92
-0.07468282,47.67
0.25758845,64.33
0.26480597,67.92
-0.077009074,38.33
-0.07971444,24.67
-0.080751866,25.86
0.26454237,79.0
0.26089296,62.71
-0.08050164,33.29
0.22764602,57.57
0.2644326,70.71
-0.08054474,31.14
0.26738647,60.33
0.26418307,67.0
0.011198846,42.29
0.2655921,74.75
0.26231295,72.17
-0.06990147,47.14
0.0934636,59.0
-0.080648564,25.14
0.26953194,73.33
-0.08089854,21.31
0.26690197,80.5
-0.08031224,9.46
-0.08027343,21.5
-0.08077146,19.14
0.24527538,70.23
-0.041713145,52.21
-0.08139157,34.85
-0.08029994,22.07
0.2615452,86.77
0.26839253,82.77
0.25936344,72.23
0.26546398,79.62
0.21881555,68.15
0.2689559,76.92
0.23692138,69.0
0.027627526,56.73
-0.08067145,32.33
0.2529262,84.89
0.26241818,81.91
0.26661283,73.08
0.21142323,47.0
0.062840275,60.73
0.2504326,76.18
-0.03138397,47.25
0.2602973,65.56
-0.07984518,34.78
0.26398113,60.08
0.1253424,48.56
-0.08043275,37.13
0.19357365,61.0
-0.08051268,14.0
-0.080028854,26.62
-0.08047415,24.0
0.26632118,82.29
-0.058102798,59.17
-0.0807144,24.13
0.25599432,69.33
-0.08062167,29.36
0.2685508,80.0
0.24666925,56.67
-0.020132905,42.5
0.26800394,75.08
0.26977062,80.18
-0.080476455,17.7
0.22739236,68.18
-0.080003425,27.36
0.25707388,69.33
-0.07967814,31.4
0.26616815,79.73
-0.080707155,27.64
0.21081266,64.08
0.26655263,81.4
-0.08068993,34.5
0.2497882,68.25
0.22632863,64.6
-0.080929555,33.91
0.082244,73.57
-0.08052416,16.17
0.2688536,80.0
0.25375658,85.17
0.2550078,61.17
-0.08072986,35.5
-0.08059596,25.17
-0.08041103,19.33
-0.012496777,53.0
0.26664686,81.33
-0.08024801,17.14
-0.08052959,38.67
0.25155607,49.33
-0.080624625,22.86
0.26717752,81.0
0.019645516,42.67
-0.08001758,39.36
-0.07300094,50.33
-0.08089506,26.58
-0.08035032,27.33
-0.07393796,29.0
-0.08084736,19.91
-0.08088555,33.55
0.26550734,57.42
-0.08099851,41.14
-0.0807562,30.17
-0.07919919,48.17
0.24035865,63.38
-0.08083086,27.42
0.02097694,43.54
0.25300187,65.67
-0.08034488,7.38
-0.07615862,43.79
0.2679095,70.55
0.25594935,60.17
0.24421853,50.91
0.25781047,58.18
-0.08121682,26.82
-0.080842905,18.5
-0.08006422,41.6
0.2598607,74.06
-0.07937719,43.69
0.2606358,81.19
0.26777932,74.38
-0.08033287,29.53
0.030204345,54.76
-0.08084521,16.31
0.25553733,70.38
0.24277985,74.95
-0.080135874,18.6
-0.080332235,34.33
0.25224444,67.6
-0.08082132,44.44
-0.0798814,43.89
0.19088453,47.75
0.10490183,57.5
0.17972925,61.36
0.266194,71.67
-0.08049817,25.13
-0.08123422,31.11
-0.08065612,40.25
0.26340732,78.83
0.25290427,67.43
-0.08060293,40.86
0.26309735,70.88
0.16049494,58.86
-0.080483094,36.57
0.26773807,74.57
0.26870447,80.71
0.26577055,72.71
0.2667505,76.71
0.21706478,59.13
0.26849696,71.11
-0.0806219,25.89
-0.08067783,25.71
-0.079867326,39.29
0.2516459,61.58
-0.080239795,44.83
-0.08042333,30.42
0.24071398,66.38
-0.07781416,45.0
0.26639932,70.83
-0.08064305,25.33
0.13493578,65.23
-0.080387555,38.67
-0.08120967,31.55
-0.0630383,54.73
-0.08077682,31.23
0.24869648,66.92
0.2660248,74.92
-0.0801001,44.0
0.16960412,60.67
0.26522663,87.67
0.26734814,62.33
0.26791987,86.0
0.001526086,44.75
0.26677212,75.29
-0.0808316,16.25
-0.05836316,32.0
0.26289952,59.0
0.2131733,64.78
0.26965263,80.5
0.24425879,60.33
-0.078410506,46.67
-0.08171407,25.83
-0.08092873,18.33
0.26874918,74.67
-0.08043988,22.17
0.20793341,63.83
-0.080748856,13.83
-0.08080922,21.5
0.26329848,73.71
0.26672783,62.75
0.21140471,68.33
0.26458246,83.78
-0.08043956,26.22
-0.06480234,51.89
0.26249006,67.73
-0.0809931,35.0
-0.04111429,43.67
0.25630865,68.22
-0.0802425,43.22
-0.080863826,29.56
-0.07974892,38.89
-0.08065505,38.67
-0.08222489,37.0
-0.08054446,39.56
0.26642627,78.3
-0.08078848,26.1
0.26412162,80.3
0.26482314,69.17
-0.080842555,27.77
-0.07421004,34.54
0.0035766836,49.0
-0.0801405,38.64
-0.07284375,36.07
-0.079746,30.82
-0.08058006,34.17
0.26755998,67.42
-0.06970805,34.58
0.26824817,77.55
-0.08072517,40.92
-0.08019924,23.46
0.24885568,60.75
0.2587451,66.11
-0.07982897,33.86
-0.08019581,15.14
-0.08119234,30.14
0.25991893,74.88
-0.01136418,58.71
-0.08070137,26.43
-0.080690406,31.0
0.2665241,65.13
0.121728905,52.33
0.26424766,68.71
0.04838502,35.29
-0.08032219,13.5
0.25718424,72.0
-0.0806948,24.43
-0.0766244,41.13
-0.080709,39.5
-0.080705054,21.14
-0.08063595,10.14
0.2546581,66.43
-0.0807261,33.78
0.26472157,70.29
0.26072794,83.5
0.26616105,73.5
-0.030365152,67.8
-0.016904177,48.44
-0.011343344,61.0
0.25073692,66.25
-0.07983897,46.0
-0.08018469,32.63
0.2598773,65.25
-0.076945394,50.2
-0.08015812,17.5
-0.08096974,25.38
0.039434183,49.0
-0.07809538,35.08
0.26362914,68.45
0.26935053,79.5
0.26652944,76.55
0.26710373,79.91
-0.079991356,7.09
-0.08003923,36.64
-0.040635996,56.11
0.2600558,71.78
0.26829466,75.22
0.26776436,81.8
0.003570786,48.0
0.26259628,73.73
0.26615605,79.22
-0.08097689,40.82
0.22680698,60.1
-0.08085357,34.56
0.2640501,79.67
-0.080866255,48.44
0.25641426,75.8
0.26793733,80.0
-0.080685586,25.2
-0.08002678,42.6
0.26817128,87.5
-0.07876081,46.2
-0.08061661,31.33
0.26703057,72.0
0.040759128,53.0
-0.08053385,11.0
-0.07952262,4.0
-0.07941898,52.25
-0.08048067,25.0
0.26937628,85.0
0.2687788,75.67
0.26866996,78.14
-0.08037728,7.29
-0.07714464,31.57
-0.05476045,28.43
-0.08059175,16.86
-0.07885652,36.13
-0.07810259,32.14
0.25733045,67.29
0.18888089,66.56
-0.08083957,38.57
-0.0794029,37.0
0.26936597,66.57
-0.08045384,20.5
-0.07412849,40.75
-0.080248326,14.88
0.26839462,80.86
-0.080503404,20.71
0.22679622,67.0
-0.08084015,36.63
0.16417718,64.44
0.2420686,66.5
0.26194537,60.75
0.26112378,81.25
0.1436066,65.13
-0.08066536,14.89
0.26371428,75.22
-0.08100394,40.63
0.2677276,70.0
0.26664826,73.63
0.26621908,71.5
-0.055795472,53.5
0.26640406,76.17
-0.08057832,23.0
-0.08087955,19.33
-0.08112535,36.71
-0.08049305,17.71
0.2597964,78.86
-0.08045701,39.83
0.26318002,79.83
-0.0790348,48.67
0.26812676,72.5
-0.0807597,26.5
0.26815343,78.33
0.26220772,78.33
0.26741338,77.67
-0.08065411,31.25
0.2637038,79.57
-0.08104482,30.63
0.2055944,43.25
0.23304392,60.25
0.2513524,67.0
0.1736989,47.5
0.16258682,48.0
-0.08050296,36.0
-0.08005505,44.0
-0.08030925,40.0
-0.08087193,37.38
-0.059751105,46.2
-0.080553226,18.5
-0.080812186,17.4
0.26660725,68.4
-0.019061685,40.6
0.26903397,79.43
0.25033775,37.8
0.2248429,59.2
-0.07987402,36.57
0.2567657,67.13
-0.07861341,42.78
0.2668699,82.75
-0.010189322,51.88
-0.079036586,40.33
-0.08030311,12.0
-0.08046105,12.25
-0.07857988,45.75
0.247796,56.1
0.26828927,86.63
0.15689169,55.0
-0.03138648,48.71
0.26399183,65.86
0.06949836,52.57
0.26702178,69.88
-0.08059932,37.13
0.2283896,59.86
-0.080720596,37.0
0.26758924,81.11
0.26107118,78.38
-0.08046025,22.14
-0.080100715,18.38
0.25218296,65.29
0.12554334,58.3
0.011068969,50.0
0.0025294756,48.1
-0.08071582,33.56
-0.080284275,22.5
0.24892876,71.78
-0.061162252,48.56
0.091399536,67.5
0.22579461,63.75
-0.07469259,53.0
-0.07872707,45.82
0.25660512,76.56
-0.08040846,11.88
0.20548077,54.63
-0.08054217,35.0
-0.08066723,27.38
-0.08113405,49.0
-0.07830526,39.43
-0.08061386,45.25
0.26482946,77.0
0.15688142,53.2
-0.064375006,42.4
0.26348233,71.6
-0.07995058,24.14
-0.08078433,48.17
-0.08111453,31.33
0.18222293,57.17
0.2611774,68.8
0.14542799,57.38
0.2165053,68.4
-0.0800508,39.0
0.21762869,57.2
-0.080471896,27.3
0.266282,59.6
-0.04140542,47.09
-0.08115849,27.1
-0.08085723,32.58
-0.080753565,16.4
-0.048349727,45.1
-0.080336116,20.8
0.26888385,72.4
-0.07801569,44.7
0.26834238,72.22
-0.061045934,48.4
-0.07999465,33.7
-0.080623604,15.7
0.26514572,74.4
0.26644447,82.0
-0.081220224,30.0
0.25285053,70.67
-0.06561048,42.75
-0.08083562,49.0
0.26623425,82.0
0.14500104,53.5
0.23749387,71.0
-0.080511175,25.33
0.2625825,75.67
0.26873598,76.75
0.27146658,67.25
0.1651101,67.5
-0.08031192,40.5
-0.08086258,28.89
-0.0809849,23.89
0.241371,59.22
0.2615864,62.11
0.26628947,70.2
-0.08053627,50.22
-0.08055038,31.1
0.26749352,72.33
-0.08074901,38.5
-0.065145455,39.17
-0.07749694,44.17
-0.06390034,46.0
-0.08021485,16.67
-0.080640934,20.71
-0.08081671,24.0
-0.07419358,63.5
-0.08076549,29.83
-0.07584733,48.71
0.21092589,75.83
-0.08000763,21.29
0.07229777,57.5
0.25905564,81.0
-0.080509156,11.5
0.22764379,68.0
0.2633078,66.43
-0.080340035,19.83
0.26230508,73.57
0.082850225,49.57
-0.08064892,39.57
0.26346362,78.38
0.2699387,79.43
-0.08065041,30.71
-0.08036766,46.71
-0.07728989,45.63
0.26564008,68.0
0.2665531,69.25
-0.07258514,44.0
-0.080787845,45.0
-0.080251776,32.0
-0.07693939,43.0
0.26081598,55.33
-0.08048983,33.67
0.25196975,73.33
-0.0805157,36.67
0.2685449,58.67
-0.08064351,36.67
0.22703491,69.17
0.24618118,67.86
0.06973807,48.33
0.19745778,60.33
0.2628258,70.33
0.20495126,67.0
-0.06018838,58.83
0.100488804,45.33
0.24625616,61.67
0.05965973,45.17
0.2662298,74.83
-0.08067969,18.67
-0.060345598,53.25
0.26770157,64.63
-0.026828779,52.89
-0.08101522,32.22
0.25224084,61.89
0.2464128,71.44
0.08273743,49.38
-0.08071246,22.38
-0.08056426,16.5
-0.08078031,34.0
-0.08066413,28.0
-0.06043292,53.13
0.22320457,58.75
-0.08036153,32.14
0.2628782,74.71
0.24662058,93.33
-0.080505945,35.86
-0.08088738,14.88
-0.0801061,24.0
0.2521947,75.86
-0.080837965,33.33
0.26794043,69.71
-0.08021844,35.38
0.25667685,62.43
0.2539722,76.11
0.26787615,68.56
0.24957015,56.89
-0.07778366,46.86
-0.08039258,22.25
0.22378327,71.29
0.26103058,69.0
0.25935498,77.86
-0.07574769,49.71
-0.08066676,26.0
-0.08093442,38.71
0.21066347,60.38
-0.08031074,43.57
0.26388317,76.25
-0.08032593,26.57
0.26827013,63.0
0.2690757,79.4
0.26934665,72.83
0.26006117,74.0
0.26207092,64.6
-0.08061443,31.2
0.25920135,56.6
0.24867451,43.4
-0.08055453,23.6
-0.0798299,36.4
0.21649861,47.83
0.12669519,43.5
-0.08071647,28.67
0.24239466,49.0
0.003608252,45.25
0.2696034,67.33
-0.023964282,45.86
0.24705176,54.67
0.26579505,75.86
-0.080966175,32.57
0.26815492,55.83
0.15439586,40.0
-0.065210946,34.29
-0.080760874,26.33
0.26590496,70.57
0.26792926,57.83
0.21877715,53.17
0.26169935,73.83
-0.08003474,14.71
0.17031686,53.88
0.2484062,53.29
-0.080874115,41.5
0.24681166,72.2
0.24474809,59.83
0.22840486,61.6
-0.0809695,18.2
-0.08001945,9.6
-0.06060617,36.6
-0.08052303,25.2
0.21482721,58.88
0.26313853,71.2
-0.08063317,20.2
0.26437694,62.8
