predicted_scores,ground_truth_scores
0.13129823,57.8166
-0.05748037,14.8662
-0.03636883,56.3245
0.24370626,54.0769
0.09169723,35.8132
0.24969848,89.7447
0.24267529,75.619
0.25754148,66.0171
-0.08139673,17.9012
-0.07772975,38.6221
0.23802857,68.9807
0.23065315,40.7351
0.23906736,61.3542
0.1986846,56.5635
0.2543411,72.9946
0.25099093,38.5263
0.2507629,82.9684
0.25154102,85.2941
0.25469875,57.0256
0.25298852,65.4143
0.24687007,64.5275
0.25333256,90.199
0.25068858,70.3474
0.10706224,49.8683
0.25125408,72.1381
0.24572256,82.8227
0.2557497,55.6981
0.2527402,70.5926
0.2352719,55.5238
0.2341298,70.2275
0.24296883,50.7012
0.09926909,36.4242
0.2400276,84.7438
0.24246678,76.1538
-0.08165842,36.2614
0.2061534,49.4186
0.2463321,78.8095
0.23636384,78.539
0.2456385,72.3743
0.2468244,63.2195
0.24805492,80.9784
0.24880317,86.5106
0.24989556,74.1111
0.23654887,74.7753
0.19836038,29.4167
0.17317976,80.995
0.181979,71.6895
0.24279137,85.9296
0.16023493,45.2158
0.1495063,49.1789
0.24966112,85.8934
-0.07991792,37.7778
0.2508689,89.0446
0.24780321,78.0149
0.24613555,70.117
0.24222432,80.4144
-0.053653337,34.2513
0.24533446,60.6067
0.24406372,81.0055
0.24494722,80.4624
0.24667138,62.5157
0.2508008,90.2448
0.2544792,71.1987
0.25013956,73.8866
0.2492833,73.6337
0.18228014,65.0412
0.25279948,65.1549
0.16777694,50.8201
0.25097257,80.4612
0.24682397,68.4103
0.25148392,53.3737
0.25563845,70.1209
0.24879168,60.5058
0.2536186,67.5337
0.2518624,67.1576
0.24728703,66.459
0.24538164,71.6724
0.2445539,47.8021
0.23976259,63.5397
0.23462357,82.8444
0.100939125,56.3813
0.24759904,76.2626
0.2341529,62.3922
0.20298378,69.7869
0.2294412,61.2128
0.24391265,82.7214
0.24595635,73.2762
0.2544634,72.1818
0.24869773,54.569
0.24681489,62.2424
0.24282622,59.5503
0.24190043,82.2251
0.25175494,85.4278
0.24447387,84.8989
-0.08209403,6.22368
0.2540119,78.0125
0.21234535,51.9461
0.24996172,64.4931
0.2406307,78.114
0.24509434,74.4638
0.24540162,88.24
0.2255848,62.3061
-0.079499036,25.0861
0.2525904,66.5404
0.24810463,90.3281
0.25129202,84.2073
0.1330881,49.6404
0.09923103,53.4568
0.24525753,54.9497
0.24955644,79.0355
0.24241483,83.5027
-0.06853437,28.6053
0.23533137,70.3646
0.25103587,67.9827
0.24984095,69.5136
0.13645466,50.288
0.24487399,70.8817
0.23973574,64.2865
0.2361153,71.3248
0.23906565,73.6837
-0.06710511,38.6012
0.24030975,70.2771
0.24834932,82.4922
0.2539196,84.8406
0.25397593,62.4348
0.24756347,71.1256
0.24056877,81.9686
0.2540293,78.2485
0.25009376,66.3431
0.24496418,54.7539
0.2232559,63.203
0.24041551,61.4341
0.21151099,42.3916
0.25142166,72.21
-0.06231182,27.691
0.15977089,49.1242
0.24700274,72.25
-0.08258412,18.8824
0.24560149,91.7312
0.24727726,66.0914
0.2437072,79.1263
0.24032067,62.3543
0.24702986,82.8098
0.24223976,75.774
0.25464642,85.1746
0.24916627,88.8258
0.24191087,61.1696
0.2516057,89.2074
0.24652824,94.2865
0.253533,85.593
0.25511634,89.1236
0.24256024,84.2191
-0.08272927,32.7293
0.24242419,51.6061
0.22262178,69.3289
-0.08198401,29.0101
-0.045142442,40.2153
-0.082045324,18.6163
0.2183135,56.6974
0.22999293,59.6044
0.029842768,42.7267
0.2460938,72.0884
0.23232725,47.5172
0.19010663,73.1593
0.2370226,76.068
0.23931447,85.2933
0.17094226,72.881
0.2455534,87.2169
0.2352247,65.8113
0.25211775,72.7931
0.24806568,68.4129
-0.082233645,24.7697
0.08933245,51.3923
0.24842593,73.2679
0.09929104,56.096
0.25439486,89.2513
0.24421392,80.5959
0.24246994,75.1832
0.24300171,83.5848
0.2315708,71.6599
0.18576029,60.6335
0.21969058,41.2703
0.15517949,58.5622
0.24963357,58.9406
-0.055780385,59.6292
0.027085183,40.5028
0.07900039,54.4118
-0.05994788,45.7368
0.026421241,61.3883
-0.057065926,50.4835
0.23899415,77.7895
0.23786078,70.6823
-0.014814765,53.278
0.16755486,60.6505
0.25087765,82.4354
0.23772773,72.2569
0.23737429,78.6898
0.24859215,78.2783
0.25383642,72.125
0.22835457,73.5789
0.25337282,80.9306
0.13321304,43.7181
0.24726683,70.191
0.25047642,77.4279
0.22324586,74.9635
0.25308678,62.4847
0.24922076,78.8212
0.25213125,70.1804
0.24681723,78.9434
0.22253834,44.5829
0.23975705,79.9171
0.24531338,75.6131
0.17378832,67.6825
0.24532838,74.3118
0.1722102,56.0
0.18656665,63.478
0.23995382,62.0506
0.08687438,54.5354
0.24289407,65.1421
-0.026800923,38.0054
0.24910767,71.4348
0.25185814,73.8883
-0.0699194,49.3832
-0.08158521,29.0845
-0.08250148,11.3333
0.24090606,68.6814
-0.08230434,11.9079
0.039889608,57.2944
0.24533692,59.4638
0.24910082,66.1244
0.24829331,79.5904
0.21936645,48.3714
0.22965574,47.7432
-0.081624754,18.6333
0.22458127,83.1826
0.22844853,64.293
0.23069137,80.0361
0.23972224,85.2383
0.22597235,81.5829
-0.08292445,15.3576
-0.08280909,26.2575
-0.05305625,46.7325
0.23691286,78.019
0.24363467,78.7753
0.13817991,59.3198
0.25498196,76.4971
-0.08193005,41.3556
0.24440804,71.1184
0.11013874,56.0826
-0.08166961,31.2638
0.2384242,75.4464
0.23874947,84.2475
0.22052109,67.8351
-0.057141174,66.1105
0.23865929,66.865
0.24429232,79.2192
0.24722975,86.6243
0.25065148,84.6976
-0.07918378,35.8556
0.24520598,80.5632
0.2408605,80.0573
0.2373057,63.0345
0.14398275,67.75
0.24752866,81.3545
0.24965157,86.1474
-0.08199995,45.0703
-0.08259291,23.4251
-0.050546985,49.2717
0.18893377,58.5988
0.23481694,79.2459
0.23683435,83.5217
0.22234607,55.0282
0.25552803,74.3393
0.16626455,74.4923
0.21610469,65.0532
0.23738389,77.8551
0.25202566,88.4254
0.23874259,71.7751
0.13516541,65.9
0.23144434,76.8795
0.1619167,63.6974
0.1678369,69.1073
0.22554159,72.3462
0.21840434,63.4225
0.15232424,69.5414
0.23431157,71.2778
0.19463101,62.36
0.23111936,60.4424
0.17157441,62.645
-0.0779393,24.1117
-0.08200133,33.0114
0.20448282,53.9415
0.24162875,76.5463
-0.07764123,36.9665
0.22773398,69.3081
-0.081191786,21.1084
0.24765642,67.445
-0.07928154,27.8
-0.074243,31.0169
0.24616227,64.399
0.24504596,60.1489
0.23183583,61.749
0.1678,63.4194
0.24241854,74.1421
0.21698578,54.2271
-0.08260007,38.2139
-0.049289964,38.4545
0.24451017,55.9663
0.23306091,61.1466
0.14852706,72.4848
