predicted_scores,ground_truth_scores
-0.07996492,88.25342
0.25748953,29.707113
0.24958281,46.758614
0.013841662,56.674484
0.2614979,0.0
-0.07973112,97.93005
0.25164148,46.613976
0.25047454,45.77172
0.230021,57.01211
0.25912473,6.8273473
0.26344097,0.0
0.26670414,0.0
0.12969817,48.401722
0.14039125,48.088947
0.25671008,20.566984
0.26670414,0.0
-0.065437995,65.45199
-0.078816734,85.22815
0.2361221,29.918571
0.26713023,5.544365
0.03308159,57.088577
0.23995563,28.944996
0.26670414,0.0
0.09652793,51.396038
0.2634484,13.72059
0.26670414,0.0
-0.053618442,100.91709
0.26327044,8.066866
-0.053615406,95.518486
-0.07810476,66.53165
0.25258183,20.527485
0.1588696,41.31696
-0.079072304,71.540375
-0.0757623,58.660343
0.26670414,0.0
0.17687568,35.511078
0.26149952,24.308645
-0.06919121,45.10972
0.13824801,38.009056
-0.07942193,73.017914
0.26670414,0.0
-0.08021232,97.87628
0.26309523,22.84137
0.24651171,36.836807
0.2650253,11.0212555
0.26566583,10.886886
0.26670414,0.0
0.26659125,0.0
0.18678136,46.684097
-0.06126224,63.644936
0.12961905,52.785637
0.26659125,0.0
-0.076295316,71.45073
0.26753348,5.0039535
0.26251632,31.277514
0.15052874,41.479053
0.26659125,0.0
0.15052874,46.14681
0.15052874,42.0432
0.26690406,13.703159
0.023755925,88.14235
0.26177505,28.82199
0.0064859213,89.642235
0.26659125,0.0
-0.07985946,105.36417
0.24617964,37.341496
-0.079179406,78.470856
0.26606125,22.88487
-0.07834978,70.50328
0.2665906,0.0
0.2627768,28.459238
0.2654503,21.680338
0.25875223,33.28959
-0.07772028,60.10697
-0.016753145,48.955643
0.26659125,0.0
-0.033282503,59.22041
-0.077782586,73.461845
-0.056114227,69.50588
-0.080126084,89.79611
0.2683172,8.049363
0.26659125,0.0
0.15986945,54.174248
0.2540708,11.035277
0.2608468,0.0
0.15996875,50.188908
0.25903228,0.0
-0.0799616,78.15702
0.24895248,5.069478
-0.0155395875,55.520004
0.12915951,52.924355
0.25903228,0.0
0.18690236,36.28465
0.19445747,25.838179
-0.07003417,94.529755
-0.07216575,97.50877
0.23974217,11.312093
0.25903228,0.0
0.17818545,44.78193
0.24301903,23.038582
-0.037952304,58.410458
-0.079776764,97.65698
-0.07672208,65.07829
0.25903228,0.0
-0.047350474,49.388733
0.17631885,37.613453
0.24408317,26.810425
0.2561286,21.32205
-0.07870163,64.12525
0.2608494,0.0
0.178436,48.85321
0.21535042,41.631702
0.251893,24.486864
0.24692133,19.021435
0.09655127,54.56991
0.25903228,0.0
0.25193363,0.0
0.26350546,18.56312
0.26366454,32.25568
0.25885832,10.234731
-0.07700626,74.95827
0.24933213,0.0
-0.06188866,62.580036
0.23866892,46.32615
0.26168457,33.49426
0.26358593,12.00496
0.26046783,37.780617
0.24933213,0.0
0.24933213,0.0
0.25192696,63.468636
-0.06372552,91.59067
-0.06372552,87.78082
0.25719732,29.051609
0.20650283,47.448425
-0.06524625,61.61581
0.25125214,15.271352
-0.079542205,99.66153
0.24933213,0.0
0.25389916,23.7478
-0.07893595,52.168095
0.092055336,37.036636
-0.07998654,79.759026
-0.07976432,69.29559
0.24933213,0.0
0.2307864,47.9078
-0.07886696,58.41939
0.25143272,7.2345004
0.25437704,20.695028
0.25950482,3.3916335
0.24927637,0.0
0.26542994,0.0
0.26094016,23.258787
0.24887165,25.85425
0.26597112,5.9096746
0.18672417,40.33848
0.26542994,0.0
-0.022180926,72.24909
0.24897064,14.344775
0.26542994,0.0
0.26457414,6.601377
0.2518175,19.871605
0.25834754,6.8371134
0.13961641,59.64919
-0.0746897,108.772575
0.26423174,0.0
0.22652386,34.606445
-0.06526159,61.681
-0.07955027,107.65033
0.26400182,12.137834
0.2503842,37.944107
-0.07780098,69.44972
0.26542994,0.0
-0.053935893,53.61327
0.2634501,22.858511
0.25583455,27.438143
-0.07984705,84.55564
0.21367806,40.384636
0.26542994,0.0
-0.037993874,61.918846
0.11887635,51.552414
-0.07813826,83.14841
-0.037819628,63.123962
0.26418468,5.9327626
0.26542994,0.0
0.26219988,12.692083
0.26351032,0.0
0.25518537,30.570702
-0.0720512,67.090454
0.25956613,15.242824
0.18672054,40.04985
0.26351032,0.0
-0.07981404,82.732895
0.03369081,63.69073
0.26351032,0.0
0.05362246,53.279682
0.074945636,43.039555
0.26351494,0.0
-0.05346423,84.8861
-0.038123075,83.03359
0.24602418,28.550255
0.25360206,17.78063
-0.07942792,74.63569
0.032985207,45.82908
-0.07970126,105.10166
0.2603172,23.508406
-0.0792253,65.706985
0.26351032,0.0
-0.010548224,43.117523
-0.079881854,59.727974
0.26123664,20.198885
0.25802833,29.841331
0.2552017,29.31847
0.26351494,0.0
-0.08000045,99.58651
0.12933093,52.327717
0.25946316,33.162148
0.26295385,10.492456
0.15961291,48.84084
0.26351032,0.0
0.23353282,36.651333
0.25471696,0.0
0.2553931,6.7243724
0.18601203,46.92015
0.24556002,12.158282
-0.05645165,62.921173
0.25471187,0.0
-0.0772852,70.88032
0.00653777,53.951336
0.25441393,-0.19460687
0.2531672,-0.12771347
0.25471187,0.0
0.23840848,11.01802
0.25471187,0.0
-0.07406324,92.6527
-0.07406324,93.81354
-0.07521196,49.834232
0.07445436,36.475636
0.25105298,13.666944
-0.079165444,67.194374
-0.07994023,98.270706
0.25471187,0.0
-0.07782883,59.07594
0.08319467,40.772537
0.24393107,26.937979
-0.07970583,71.844536
-0.07479826,55.58421
0.25471187,0.0
-0.07988063,72.19553
0.14002006,46.157223
0.25439963,10.620057
0.24194911,19.717545
0.2525466,10.833355
0.25471696,0.0
0.25217584,15.512955
0.25470063,8.613512
0.015340838,63.376793
0.25624377,0.0
0.1864874,43.997704
0.24152873,22.217464
0.25624377,0.0
-0.07742135,67.9632
0.25616753,0.0
0.18673953,34.439396
0.24520895,10.226304
0.2018851,33.585537
-0.07202434,90.0691
0.25624377,0.0
-0.07202434,91.24664
-0.06322317,63.307613
-0.00088551675,40.795948
0.24748635,13.494987
-0.079653166,72.84562
-0.07952877,97.69958
-0.0788414,62.690956
0.25624377,0.0
0.10619916,41.468372
-0.07413977,49.572582
0.23723038,26.588238
-0.07770425,55.990997
0.24938005,20.98121
0.25624377,0.0
-0.079642534,84.35399
-0.07985178,99.04091
-0.07564678,57.11706
0.25258294,13.315534
0.2475612,14.480617
0.25624377,0.0
0.07499416,62.47597
0.25859728,0.0
0.26119223,5.6514697
0.2551707,12.564926
0.25859728,0.0
0.25479186,19.914751
0.21440536,41.03177
-0.07820821,70.83987
0.25882354,4.4951687
0.25025475,35.415634
0.25295705,12.654106
0.25859728,0.0
0.23430058,58.33517
0.26033887,0.0
-0.065560885,88.92049
0.21321493,33.448246
0.2534771,15.388647
-0.07984563,93.86859
-0.078085504,64.69702
-0.061381996,52.69863
0.25859728,0.0
-0.08016177,72.82942
-0.07875491,50.78289
0.25727448,18.638783
0.15563987,37.33775
-0.079993896,64.559456
0.25859728,0.0
0.033495966,49.80495
-0.07626317,76.03557
-0.07972352,95.95779
0.25756115,9.426468
0.2592358,14.523195
0.25859728,0.0
0.2674983,0.0
0.096832,52.08983
0.26750213,10.088204
0.26705703,12.802732
-0.0012740432,60.613384
0.26749304,0.0
0.25999868,27.122913
0.2669883,7.2053065
0.26770023,3.214264
0.25681,48.869213
0.2674983,0.0
0.26799306,5.3086433
0.26752487,0.0
0.26748338,14.731574
0.06429794,78.16782
-0.027730243,93.199745
0.26433983,28.910343
-0.06520607,60.279655
-0.021652445,55.535576
0.26642498,15.998466
-0.07972893,102.01545
0.26749304,0.0
-0.050311662,59.567814
0.09593749,50.300022
0.255793,42.418404
-0.07611275,70.26112
0.2680176,24.912863
0.2674983,0.0
-0.07390405,64.70247
0.24371625,57.32734
0.10796155,55.59412
0.26344496,30.886194
0.26737309,9.347556
0.2674983,0.0
0.26178288,0.0
0.25792873,13.501078
0.25544629,24.826624
0.221069,42.36932
0.07508637,58.559097
0.26178288,0.0
-0.06535704,64.205635
0.26178288,0.0
0.2561606,12.564946
0.23158874,30.00261
0.23135753,33.96636
-0.07323005,91.83073
0.26178288,0.0
-0.073224165,91.3435
0.08569638,70.024635
0.2603279,18.611095
-0.07967105,97.26947
0.075052865,51.670246
0.24144226,38.085102
-0.07287723,63.45183
0.26178288,0.0
0.15555744,42.127766
0.25580707,22.963593
-0.080143355,75.364975
-0.07985811,65.582756
-0.07360568,57.78121
0.26010936,0.0
-0.080137394,90.82715
-0.07963744,75.44972
0.15029913,59.172592
0.25536975,31.059872
0.24934034,45.10597
0.26178288,0.0
0.25848407,3.8890622
-0.037636697,67.69678
0.26100892,0.0
-0.015130605,66.04418
0.22977445,33.810646
0.25863543,0.0
-0.07670192,76.066734
0.25420678,7.6923466
0.23504247,16.91769
0.26037627,0.0
0.23898028,14.7261305
0.25622082,3.2197368
0.2086624,46.661556
0.25863543,0.0
0.0068549053,70.50244
-0.07387657,97.4281
-0.079522744,97.51209
0.19370228,35.644585
0.2556059,20.007483
-0.072063945,55.06753
-0.07715119,64.80614
0.25863543,0.0
0.24748221,29.94692
0.2577196,21.371737
0.07317076,40.94953
-0.07858542,68.01663
-0.043234717,49.540615
0.25863543,0.0
-0.0797417,96.01007
-0.07374852,71.35832
0.24823777,20.898735
-0.0652553,60.48404
-0.03292735,64.716225
0.26037627,0.0
0.20212919,46.03974
0.2660379,10.109294
0.2660469,6.3207517
0.2664202,0.0
-0.027829623,56.326748
0.26474687,6.1531925
0.2644146,14.88489
0.26678768,0.0
0.26678115,0.0
0.25797507,21.662275
0.14017704,42.2714
0.24303164,36.93677
-0.06703434,91.85852
0.26616234,8.547931
-0.065456055,89.890625
0.26678768,0.0
0.043123007,46.19136
0.26525062,21.610529
-0.07984763,97.92469
0.25556108,28.797344
-0.07711095,62.9913
0.2664202,0.0
-0.08008547,89.72375
0.1670572,41.362984
-0.0794226,57.040993
-0.07061413,47.86237
0.25658545,26.214191
0.2664202,0.0
0.023978535,54.35298
-0.07938306,70.077866
0.053399835,54.52417
0.25465998,33.721832
0.26624972,29.190697
0.2664202,0.0
0.2504804,29.39225
0.2582577,0.0
-0.07622209,79.167435
0.23443322,43.66139
0.19416858,52.15463
0.25968355,11.469739
0.25825873,0.0
-0.07972435,85.995804
0.2582577,0.0
0.25808588,4.326856
-0.061126754,67.778114
-0.061126754,67.40278
0.2582577,0.0
-0.07780892,90.00785
0.25132224,20.934069
0.24915525,14.775416
-0.079703026,104.40801
-0.07865375,63.45932
0.20040028,39.713467
-0.07938915,67.63968
0.2582577,0.0
-0.079805665,54.79585
0.24781074,32.455334
-0.08010555,68.54058
-0.07795443,43.22495
0.26076463,17.156424
0.2582577,0.0
0.10784059,60.849735
0.19433965,37.963932
-0.07873076,67.64801
0.25513119,9.516793
0.2600236,12.8679905
0.2582577,0.0
-0.021642135,68.99086
-0.0010507043,69.22922
-0.07873569,82.982735
0.2642981,0.0
0.24229008,31.170624
0.17829092,50.186596
0.2642981,0.0
0.25982317,12.300226
0.19458006,50.401207
0.0152797485,59.873966
0.26221886,9.174184
0.2642981,0.0
0.25580382,36.467793
0.264293,0.0
-0.074541636,89.23442
-0.074541636,91.61748
-0.079851925,93.91355
-0.015188719,47.727413
0.22517669,33.19703
-0.07970738,79.436134
-0.07951466,73.83503
0.264293,0.0
0.23575602,39.157562
-0.07989774,64.24081
0.26270255,21.907663
0.19806953,45.65407
-0.077720836,58.02916
0.2642981,0.0
-0.076790944,65.82498
-0.06853234,54.373333
-0.07957109,81.01797
0.22614709,41.922176
0.2611499,22.000587
0.2642981,0.0
0.25460246,0.0
0.2491547,41.284027
0.25939742,21.457096
0.2546702,7.55746
-0.05709613,58.753803
0.25460246,0.0
0.21324198,48.468204
0.24964905,47.285873
0.25460246,0.0
0.2612224,14.621951
0.25535235,3.9212127
0.02322978,83.55329
0.26103708,25.222786
0.01429072,88.77367
0.25460246,0.0
0.25334588,29.04654
-0.03797344,51.406685
-0.07977485,94.41009
0.2541133,21.195284
-0.07106191,65.20626
0.25460246,0.0
-0.073246785,43.26456
-0.08047258,83.26954
-0.07947722,55.798595
0.24419981,21.41944
-0.06675537,41.62202
0.25465444,0.0
-0.07895269,65.49516
0.21359582,48.792583
0.25855812,27.265533
0.25639617,7.027264
0.25461525,9.283473
0.25460246,0.0
0.25952518,0.0
-0.050103303,73.09174
-0.042454332,77.32512
0.25776654,42.53856
0.25952518,0.0
0.25699747,25.72392
0.24284068,57.388157
0.03351622,72.81442
0.25196677,33.240482
0.024314005,72.324234
0.25757444,0.0
0.25407395,24.492693
0.25952518,0.0
0.24482338,52.32393
-0.03305647,85.98717
-0.07579,63.027447
-0.07972827,109.62708
0.24980563,26.989634
0.22728589,41.03551
-0.07836898,70.94999
0.25952518,0.0
0.25701684,30.514444
-0.07962362,64.73522
0.23286414,43.64869
-0.03884377,47.963223
0.25169018,33.84223
0.25757444,0.0
-0.08008532,101.10825
-0.07979873,78.21646
0.023680931,60.848637
0.2577677,8.316406
-0.07991269,86.77278
0.25947788,0.0
