predicted_scores,ground_truth_scores
0.24455151,61.777172
-0.06891152,39.15432
0.22170731,46.70792
-0.046813123,48.78
0.23513103,57.242775
0.26194376,70.32417
0.2663605,71.79641
0.25847524,68.360214
0.26145566,61.613094
0.26422778,71.90058
0.02322298,49.090427
0.2605241,85.21638
0.16873442,62.285713
-0.07687535,27.153847
-0.07922541,39.018635
0.16758068,60.152172
0.061800152,61.791046
0.25300446,70.74172
0.2574043,75.64162
0.19303486,62.079365
0.26761425,78.61176
-0.07869046,21.574074
0.26279294,83.06173
0.08558304,44.398907
0.041316792,65.32545
0.04957902,50.188236
-0.074598104,47.02732
0.22183411,71.6358
0.19691409,68.41071
-0.074681126,28.104166
0.081507005,70.64497
0.25024846,63.289307
-0.07229785,34.09497
0.013861776,43.570587
-0.074612625,45.710384
-0.07782087,20.16842
0.038937785,66.914894
0.115823485,56.076504
-0.07607008,40.74138
-0.07971316,30.911602
0.22971073,47.797688
-0.038311277,43.458332
0.23718038,61.01351
-0.028476425,35.8125
-0.07423805,30.916666
-0.0046253204,43.546875
-0.04727489,40.672318
-0.07880595,12.834355
0.26142687,72.46914
-0.06923991,38.37931
-0.0762283,27.071823
0.106250994,49.636814
0.2142484,56.39665
-0.0784198,38.506023
-0.07987352,41.25967
0.22185521,74.78771
0.26073113,63.908497
0.015482746,51.137726
0.26085326,87.36559
0.26273733,67.19886
0.042903967,51.173267
-0.08039782,13.719388
-0.07314172,44.929348
-0.07777,19.376404
-0.0701489,35.103657
0.25537446,69.671425
-0.078142904,22.655844
0.21362852,56.677776
0.23298438,49.247192
-0.0053438116,52.792133
0.24669534,69.9371
0.020975767,49.301586
-0.018541658,34.267044
-0.078455806,35.16931
0.1764279,76.29091
-0.017510548,53.551914
0.2627886,77.07143
-0.07022083,44.262856
0.23873556,53.47938
0.23670949,65.39081
0.26347113,77.92683
-0.02908649,52.35393
-0.042424433,46.907692
0.21469027,58.420456
0.23564218,82.53939
-0.080392495,6.3934426
0.17725891,68.78889
0.22894152,67.72414
0.12840183,67.18889
0.26938933,80.590645
0.0049771206,51.092896
0.18991804,58.389744
-0.07972737,43.863907
0.20850123,47.37912
-0.08044693,11.760479
0.26524895,86.60215
0.23463795,62.317646
-0.05693053,51.552326
-0.07122589,27.962265
-0.080433935,8.9329605
0.24950516,67.68681
0.25195503,66.8625
0.26100823,79.80226
-0.009014882,41.338543
0.11650762,58.916668
-0.0020252569,58.652172
-0.079316124,30.537634
0.25532722,69.28333
-0.07679907,34.255436
0.17210977,58.655174
0.26107877,71.02857
0.1858898,52.030613
0.25801212,68.09945
0.06326136,52.682465
0.2544182,76.276245
-0.07620232,43.202454
0.21631157,64.55248
0.23154107,50.66848
0.084364474,62.92353
-0.07797083,34.379887
-0.06758766,24.97093
0.2388943,67.3815
-0.029440124,44.562042
0.083488144,36.521473
-0.07393149,23.164894
0.21697395,43.882683
0.07358548,53.86631
0.18618561,50.135418
0.24876915,52.921688
-0.06766555,43.329193
0.24851458,57.377247
-0.073322445,28.343948
0.23830332,66.57803
0.26155442,68.03209
0.051850744,59.62814
-0.009584678,43.187164
-0.07869124,24.03012
-0.07810039,23.213484
0.26332068,74.20571
0.15790777,71.50625
0.20147005,61.316666
0.25964215,64.61818
0.2543636,79.11364
0.21244355,63.76064
0.26378727,82.111115
0.13726781,69.70286
-0.059498236,35.037975
0.21469612,56.613636
0.10777479,40.727272
0.26316208,74.0184
0.17582501,58.376472
0.2464338,64.44827
-0.07868964,30.150537
0.0062883953,59.00575
0.26168188,82.7754
0.26135328,81.84049
0.25276345,69.756096
-0.0014618145,48.547367
0.22012623,53.833332
0.21301393,68.14851
0.059810806,51.664707
-0.07553136,36.895706
0.2571322,65.921875
0.24402823,73.27933
-0.078754984,44.44612
-0.04393715,58.640244
-0.07688771,54.404762
0.2602998,76.845634
0.24655168,71.25714
0.26097098,76.09659
-0.0037270035,38.123455
0.26200658,79.70256
0.07114584,55.46154
-0.07149416,33.14035
0.25446612,67.59649
0.005184547,34.097702
0.10658002,58.304596
-0.080124386,17.95699
0.24308082,56.43421
-0.065867506,33.011494
0.25414675,45.862244
-0.079606585,16.904192
0.26214004,79.76757
0.26442862,72.09341
0.16943112,66.920906
0.25502637,71.89785
0.18266235,59.664864
0.21682532,55.994923
0.24552585,74.16564
0.06111253,62.251396
0.26538908,71.564415
0.21998833,59.481285
0.2126475,64.16959
0.26124185,67.4012
0.09552314,52.68617
-0.062212355,37.914772
-0.08043934,13.005682
0.25387976,63.335194
0.23501931,62.614975
-0.008870821,46.41573
0.20136026,61.947918
-0.07300432,34.496857
0.20131531,58.762196
0.2536116,49.879745
0.07318219,57.38125
0.24167424,65.19892
0.23412646,57.333332
-0.07922291,18.938272
-0.07880902,18.477707
0.060291223,60.21081
0.26148498,65.838326
0.2539045,71.05641
-0.073726036,17.005556
0.25333533,83.177086
-0.029104136,47.243523
-0.0799674,13.125683
-0.06444518,25.33146
0.25386673,61.53846
-0.0725161,41.1
0.26632413,72.039215
0.17193566,63.19632
0.25965965,69.3869
0.25196192,62.464867
-0.07952981,38.19149
0.25653097,46.858894
0.25641426,75.57653
0.24812602,79.08
-0.0566481,44.447117
-0.08011285,7.688119
0.25808245,77.20119
-0.05190964,56.095238
-0.080182664,6.043269
0.2652785,75.77988
0.23187856,65.53255
0.26614073,72.92308
0.12847663,55.77528
0.17764106,69.206894
0.26046327,76.40909
0.15907761,57.644444
-0.080233805,7.369565
0.24816108,58.546665
-0.07987455,15.220126
0.11834874,59.409637
0.25598174,50.139534
-0.07564173,53.779873
0.23903854,65.174416
-0.078867055,22.545454
0.2626107,64.08889
0.19366947,54.162304
0.25854883,75.522224
-0.05380527,60.010868
0.25581816,66.014496
0.07353817,49.5
-0.0027895053,52.779762
0.022960505,50.092896
0.0059998874,51.83069
-0.0689172,45.2027
0.24576384,67.78261
0.05977886,53.860104
0.24931492,70.755684
0.19059825,62.345028
0.14752056,57.464706
-0.079726264,12.9329605
0.25478,81.344826
0.2556959,67.61691
0.23414291,56.477272
0.24847144,62.806282
-0.06869367,27.539326
0.26404887,85.21739
-0.07042325,57.09756
0.21765387,65.50314
-0.072364405,32.56111
-0.059219185,35.641975
0.23022127,80.86339
-0.04698778,51.89944
-0.010053859,31.978313
0.2532721,68.452705
-0.07964991,37.863636
0.25486317,71.48276
-0.063517876,27.204678
0.07468164,56.185627
0.24583465,63.090363
0.2534644,73.07527
0.26481363,78.80368
0.21411566,63.07143
-0.066361986,40.485714
0.26150668,62.13793
0.25746107,78.628746
-0.08036418,27.84153
-0.015955359,43.281437
0.21328935,70.37037
0.257686,75.6875
0.25407526,76.23718
0.11813524,52.429348
0.05206719,38.235294
0.014101964,59.42105
0.23541984,62.56614
0.26388794,82.28293
0.22052465,59.00518
0.052844256,52.01099
0.24462266,64.79042
-0.078863524,17.975
0.24818477,48.273293
0.2533477,78.81935
0.23716742,67.12834
0.25733,71.882355
0.17161705,70.048195
0.012802363,50.592358
0.2543205,69.57895
-0.080123655,14.178161
0.19625728,59.47541
-0.05728597,27.698225
0.07154899,42.795033
-0.07967342,20.349398
0.24131256,83.283424
-0.0799948,10.668571
0.23774208,61.557693
-0.07989372,7.5
-0.07044352,44.73077
-0.07915448,62.256184
0.24603215,74.183334
-0.0019927013,37.75625
0.17438602,54.45946
0.2605129,72.870056
-0.05046906,41.86076
0.2595083,60.522842
0.08511984,47.883335
0.23342463,64.798965
-0.074371785,39.804733
0.24861136,40.392044
-0.07965026,51.87196
0.021957086,58.21608
0.013754209,48.625698
0.2665448,65.111115
0.25892895,81.125786
0.24135517,57.402683
0.2300571,56.245903
0.24912965,76.09467
0.2644541,71.52147
0.03176428,69.64706
0.193716,54.421875
-0.07974605,4.937824
0.1068733,56.42683
-0.06375265,30.14554
-0.08032135,36.15333
-0.03857895,55.25946
0.16499704,56.10651
0.21808255,68.60241
-0.07936129,50.121952
-0.062786646,40.870968
0.24730013,72.313515
-0.033693034,32.10326
-0.078055866,42.41212
-0.07241028,37.048782
0.10620378,66.61667
0.24104984,64.82036
-0.042839475,39.8
0.2459971,66.09596
0.2550314,75.329414
0.03078663,63.075268
0.21989156,56.355556
0.26083994,71.76923
-0.08006806,11.725806
0.2544881,77.90347
0.24898282,73.62353
0.08562267,52.70968
-0.07759368,29.502674
0.25023752,40.39665
0.07569777,63.14754
-0.027379964,62.53012
0.16019525,64.11801
-0.076097004,35.551723
0.052775424,52.551914
-0.05008402,51.90055
0.20197283,68.05556
0.1081485,59.989742
0.18660316,60.75
0.23958378,78.53012
-0.07402493,21.235601
0.18674034,69.4798
0.24913026,65.42941
-0.07244585,25.906433
0.23603205,77.28804
0.2256687,61.092716
0.25957188,78.808136
0.20213233,65.06965
0.25413603,78.67895
0.043359205,70.20556
-0.038013052,65.26344
-0.06701567,44.412903
0.21462247,72.85093
0.19469456,48.699482
-0.042365827,45.41765
0.11796237,50.25946
0.20130964,65.889534
-0.06348749,35.272728
-0.07793211,21.801105
0.24033493,74.33939
0.12944236,61.166668
0.23150983,67.97814
0.21562254,72.104935
-0.03790615,43.11892
0.20241752,73.48558
-0.07596411,29.582857
-0.06560527,47.324608
-0.059193652,52.737804
0.24367797,75.18232
0.25629923,80.36181
0.21533595,76.11828
0.2017923,78.10383
0.14988962,68.42105
0.22079633,63.580647
-0.021974895,41.68098
0.17838204,65.55114
0.20877355,58.395348
0.23629664,80.93642
-0.027465882,60.016045
-0.033686332,57.011364
0.24369387,66.69591
0.21513388,67.52353
0.25717923,81.47027
0.25249067,84.81383
0.24010256,78.13612
0.26565114,57.854923
0.19474955,73.06875
0.2310728,68.80864
-0.080108896,8.20339
0.22572291,49.408283
-0.03776308,63.04762
-0.073197246,45.303192
-0.049898956,56.19337
-0.07544553,48.515724
0.17853172,60.946236
-0.076198265,42.76506
-0.0013847714,66.681564
0.24988942,74.62893
0.16966152,50.95082
-0.07659431,31.49741
-0.0218945,48.28421
0.20170085,59.988373
0.2391087,65.455
0.11897958,65.49342
-0.0740039,38.489475
0.24336533,71.005684
-0.01575572,53.301888
0.064394616,58.15819
-0.06979012,40.12834
0.26437816,81.83815
0.25236803,79.833336
0.24257036,74.906975
-0.022271277,42.335293
0.16951832,48.85629
0.243666,69.87766
0.25900802,78.333336
-0.06344407,45.80814
0.208811,71.16575
0.03344587,61.494736
-0.076904364,32.322033
0.1061178,50.587097
-0.00049776665,31.77027
0.05407201,46.465908
0.086347565,55.993904
0.11865882,70.65803
-0.078902975,21.142857
-0.053532243,26.202248
-0.07991145,16.134502
0.20811737,63.762432
0.24407196,64.518074
-0.038189646,31.455782
-0.027920766,49.640522
0.024821475,43.959732
-0.07483064,43.53846
0.1185265,45.50909
0.2367623,49.17143
0.251773,73.94554
-0.075330794,35.37931
0.006591631,43.019356
0.2207215,59.36464
0.25822192,66.99448
-0.075897135,27.838888
-0.00044789794,53.775757
0.21895535,71.36364
-0.07517139,30.72472
-0.07995117,6.52071
-0.07927697,15.647399
0.13972665,71.80137
-0.078808695,12.562874
-0.07479931,54.193718
-0.07010085,16.601265
0.24552615,77.07865
-0.07500213,19.491526
0.22451277,63.54321
-0.07919574,19.803572
-0.06595213,19.553673
-0.06429234,23.05848
-0.07459463,52.138554
0.19403264,60.04321
-0.07802375,15.582822
0.16900972,55.031578
-0.079916775,9.208333
-0.07986319,9.827586
-0.05310843,34.944134
-0.07992645,6.224242
-0.07990667,9.9096775
-0.08002116,3.42
0.17842434,68.11167
-0.000702074,38.184357
-0.0796418,14.962365
-0.079880014,8.4777775
-0.079708934,4.865031
-0.07994669,7.078534
-0.079973035,10.44186
-0.07877765,18.596153
-0.0219268,40.07471
-0.008618826,37.33898
-0.080085635,27.853403
0.19477189,60.09756
-0.06716866,29.475676
0.15912578,49.127274
0.17802206,66.79032
-0.07959086,12.556213
0.25822288,77.82758
-0.05008358,37.253967
-0.07632349,25.237839
-0.05721603,43.7027
-0.07990638,9.738853
-0.06995201,27.660818
-0.07971048,30.162651
-0.06336738,48.02
-0.08018274,4.8461537
0.21303584,77.74595
-0.07994684,5.2777777
-0.07749228,17.4875
-0.08017607,4.3439155
-0.079519905,19.173685
-0.07947698,17.02299
0.11772825,48.204544
0.13941906,45.568966
-0.07689479,18.006062
0.2629093,72.44382
0.25119928,61.932926
0.014910754,53.8306
0.14971828,57.926136
0.26582757,86.34694
-0.011074023,46.413406
-0.067783035,31.833334
0.26773867,88.34078
0.2596614,90.24468
0.25658864,66.53704
0.11882843,46.424084
0.26051983,82.6129
0.24209826,62.108807
0.24015257,80.69939
-0.07315166,27.964102
-0.0801412,23.538462
-0.054320727,30.737143
-0.028719526,36.962963
-0.032907378,45.52381
-0.07429566,31.5
0.258248,83.47977
0.26022115,77.48663
-0.034484398,46.875
-0.05479306,45.335194
-0.07527955,23.64674
0.118752114,19.644068
-0.078792155,4.3081393
0.2582504,54.425926
0.24652407,76.90395
-0.051509857,43.98649
0.24767636,69.42328
0.26479095,83.92121
0.25261003,69.286514
0.2558218,59.829113
-0.080701,5.658683
0.24920082,72.952126
0.25940263,69.4
0.25149497,69.533745
0.24144766,76.98446
0.21630949,64.50279
0.26212806,79.50292
0.25612733,81.58523
0.13814779,57.525425
-0.08060393,25.77381
0.2618166,60.63014
0.2655914,83.84524
-0.07636734,44.142857
0.24107991,64.96196
0.2652544,87.37107
0.21462998,65.603264
0.24866064,76.21788
0.26698765,75.47093
-0.0780176,48.167664
0.2531258,72.92105
0.26229715,74.397514
0.15768537,65.47959
0.25913218,77.178375
0.26744717,82.07345
0.26328272,76.25628
0.26868185,85.52409
0.26218426,83.41573
0.25849602,80.333336
0.26893994,87.58201
0.2682034,73.54011
-0.07961173,12.796407
0.26499355,82.56322
0.26737687,84.78061
0.26398262,83.6213
0.26534605,91.07805
0.26345226,78.02439
0.2670394,81.55215
0.25918105,80.93407
0.26448888,92.43195
0.26131496,88.91758
0.07507252,49.65116
0.23194426,77.06593
0.26058963,82.97591
0.26449576,90.549706
0.25160956,83.40972
-0.05996875,41.33125
-0.028159318,36.815643
0.24971905,74.51724
0.24441409,71.681564
0.05363151,60.131428
0.21967784,79.394905
0.25686392,66.10674
0.1992215,77.43781
0.26678184,79.61421
0.13871135,68.548386
-0.07785396,24.514124
0.15806152,61.055557
0.21527497,69.61539
-0.080004714,9.551546
-0.046473946,64.28221
-0.080187164,8.722513
-0.08032399,21.494623
-0.078443244,21.192772
-0.01649246,40.70769
0.25874755,85.97714
0.23428279,71.49215
0.25935537,83.3631
0.26598242,74.6879
0.032748345,59.936047
0.25779268,76.80423
0.24504526,64.61026
0.0058898632,37.022858
-0.07997095,25.47159
-0.079824366,32.456375
-0.077172905,16.026846
-0.07973789,14.305085
-0.075798035,21.770115
-0.07932613,8.27551
0.25447392,78.33136
0.15852484,50.975758
-0.07945575,24.936842
-0.07974735,13.028902
-0.07913126,12.899371
0.00651061,44.469273
0.2474129,76.10945
0.25622588,82.47849
0.24809533,68.98113
-0.07795102,26.605263
0.26220393,77.35761
-0.05038881,36.23952
-0.078106746,34.946106
-0.07985904,21.722513
0.096919626,66.66477
-0.037901495,59.176136
-0.008609766,61.680412
-0.07781319,21.768211
-0.07971139,26.23889
-0.0782528,22.707602
0.17781188,71.32738
0.04374633,63.480225
-0.0016112399,72.78866
-0.07414669,28.704403
0.26482093,91.43617
-0.061681096,34.787098
0.25529224,70.65644
0.084564626,60.784946
0.25684062,79.59259
0.23660271,80.981705
0.26420888,84.08108
0.24975081,70.607735
-0.08012504,26.642857
0.24762698,83.67956
0.21156484,65.00592
0.23720519,80.07692
-0.07945713,20.834286
0.19455111,79.080925
0.24346219,76.6619
-0.06333075,49.205128
0.25764728,74.94382
0.2609095,67.91011
-0.07402253,27.134714
0.16912812,66.28161
0.08176437,45.923077
0.25863612,80.210526
0.2465348,80.69524
0.24907212,57.977272
-0.008315461,23.300547
-0.07929287,12.044335
-0.076344654,28.77561
-0.07795842,34.418606
-0.078776985,14.216049
-0.07969108,26.29609
-0.08035979,6.524862
-0.07821007,37.129944
-0.070839666,37.4011
0.26363748,87.847824
0.08600392,72.25989
0.20889093,61.5
0.1940872,65.083336
0.06411353,43.273632
0.26295573,83.544975
0.25406438,83.462425
-0.07699823,29.473373
-0.071704336,27.88889
0.23624772,72.92593
0.24084863,50.294117
-0.07614852,52.102856
-0.0802778,28.175825
0.2269516,62.943504
0.24388662,72.04624
0.23981406,75.06024
0.22635013,61.165604
0.04350472,45.46875
-0.06681952,43.431694
0.17742355,56.134968
0.24464442,57.717793
0.19413117,51.65896
0.20815931,73.96277
0.23536642,70.706215
-0.075968504,22.012987
0.24898407,78.70811
0.2090706,67.1761
0.10780789,58.0221
0.24353358,70.36875
0.22130755,63.87027
-0.079831205,13.971098
0.22130637,73.2421
0.24604367,77.42603
0.16945072,61.425
0.12977985,70.28658
-0.04650463,38.39881
0.23542526,75.54088
0.23994505,67.47253
0.24327289,77.24607
0.24674203,78.025
0.2399918,70.7
0.2525941,73.375
0.252711,69.126434
0.25471193,75.86905
0.20818862,74.64881
0.26188952,81.85204
0.23492989,75.15459
-0.08019482,10.176796
-0.059707794,47.33125
0.024426432,49.099476
0.053187996,57.721924
0.24183081,58.993977
0.15008534,38.563217
-0.07020067,50.350876
0.14953926,59.431953
-0.033038076,60.245903
0.2594575,73.18033
0.2266732,71.83246
0.24837576,70.52147
0.25740546,76.47127
0.2647253,79.494385
0.023684697,49.392044
0.24790113,67.615
0.22044866,61.88372
0.033930544,60.54717
0.25932965,53.63743
-0.06290048,62.25258
-0.07946353,34.291927
0.25501555,70.295456
0.25194284,74.025154
0.22903132,77.450615
-0.07979604,24.203821
-0.07473435,25.437126
0.25727686,74.462364
0.24579084,75.98256
-0.059197165,42.42262
0.2142924,58.797928
0.22629967,62.79558
-0.032951318,54.61842
0.25676563,77.42774
-0.07234709,32.627777
0.25058088,64.98837
0.2264314,49.873016
0.09717925,44.6875
-0.0801643,4.8074536
0.16900204,61.92683
0.24350427,78.84242
0.20153925,63.64072
0.23491079,71.815475
0.21499035,69.378235
0.09587765,72.84286
0.23114504,65.039474
0.24554159,80.552086
0.07473247,68.91428
0.2593989,80.100555
0.23505189,68.85443
0.1584899,73.308136
0.25455916,69.613495
-0.033361122,56.695908
0.23244938,74.22564
0.22653612,66.942856
0.20219898,44.954803
0.25997168,49.45181
0.25487247,65.3642
0.2481248,56.37056
0.24820834,44.68
0.25920355,74.81921
0.24453402,46.783627
0.06409552,34.975903
0.178217,61.10119
0.26092482,81.03665
0.25357184,54.803467
0.194879,78.51266
0.2605393,86.21277
-0.0562957,37.42512
0.25868216,58.94709
0.23385195,46.76923
0.20188393,65.46067
0.256795,83.431694
0.16957326,61.020306
0.2313502,65.44971
0.22024772,50.8306
0.08562274,49.067074
0.10700527,56.512196
-0.027417736,53.557472
-0.06176304,40.672222
-0.050612614,30.48913
0.13988948,64.32121
0.2141319,62.35028
0.24940655,66.21429
0.25136858,63.145947
0.23776518,57.842766
0.24523966,56.157303
0.13945156,46.670456
0.15821896,54.17436
0.20221157,75.874344
0.012876631,38.1
0.23866075,58.809525
0.24345139,63.960453
0.25664517,65.63473
-0.06888782,29.967915
0.1386501,42.43976
0.24547388,62.96175
0.024902983,55.14881
0.22939633,73.86702
0.16962986,51.30857
0.25781354,72.64646
-0.07907071,42.770832
0.24487798,72.03049
0.25163758,72.515526
0.20158474,79.93889
0.2634416,76.16265
0.2659948,81.51613
0.23991792,72.756615
0.24243473,67.45605
0.25733554,77.55488
0.2420831,69.78804
0.24177839,75.75843
0.24827276,67.505264
0.22456723,75.58247
0.07390852,48.915253
-0.06544256,21.87629
0.20503731,59.660713
-0.008457462,56.142857
0.0641529,75.92771
-0.028118111,25.928572
0.25460956,73.3121
0.20188366,82.3022
0.23880386,80.48351
0.25110888,61.073685
-0.042699005,37.760204
0.22453402,57.85629
0.26454166,81.21875
0.250918,72.06024
0.1182165,57.327484
0.20187078,54.62
0.23135175,72.48913
0.2614301,77.24753
0.23523438,64.232956
0.1866766,39.626583
0.18588808,49.444443
0.11880928,60.21656
0.15003689,55.38372
0.14956728,61.21858
0.2622641,73.0
0.26019144,83.1164
0.20861632,66.6747
0.24831122,76.08108
0.24408613,68.56425
0.24231833,39.39196
0.15961608,49.327484
0.23962846,56.732983
0.25321004,84.04402
0.24341674,58.770702
0.2469985,66.0
0.21599568,75.25288
0.25707403,74.747314
0.2500485,82.20468
0.23552734,66.611115
0.23329419,70.63187
0.18664552,71.27545
0.20719294,61.93296
-0.0778915,26.661016
0.22253577,59.636364
0.20187327,52.194736
0.25510842,65.28426
0.25857085,70.267044
0.25219458,78.18563
0.2589622,83.375
0.25952846,82.31288
0.24761486,72.833336
0.22108522,49.95679
0.25329244,80.18343
0.08608067,53.878788
0.25786245,73.06218
0.17783946,77.902855
0.24834287,59.98361
0.25562215,56.868057
0.25359946,76.26425
0.25987685,86.06011
0.25993097,82.51337
-0.0800562,10.760736
0.23936006,74.615
0.26053622,76.28571
0.25420392,78.79618
0.0965686,64.36946
0.22352192,57.701088
0.25297648,50.814102
0.24961141,75.63441
0.21982494,66.523315
0.26186845,78.41573
0.2579492,73.27933
0.2544255,69.58857
0.06279785,50.0
0.26363266,80.632256
-0.07792371,43.593334
-0.0798064,31.640884
0.24872597,76.96296
0.22632362,64.00538
0.15988995,49.98919
0.06334323,52.42857
0.18616165,53.645348
0.15999593,57.43094
0.26380384,74.78022
0.25767374,76.96703
0.16940972,55.012047
0.2210633,49.617283
0.2429503,77.2
0.24606737,61.606216
0.22717471,72.09317
0.26116112,80.62941
0.14787081,70.073616
0.23081736,55.913513
0.22680242,46.039215
0.24231778,72.54651
0.22118752,50.41808
0.24668951,64.32967
0.25630826,65.90058
0.107624136,40.38983
0.22050029,66.41143
0.25631556,77.01714
0.2586245,67.60479
0.20157383,44.172043
0.15956005,51.90206
0.25048506,70.67416
0.24666394,71.76398
0.22976539,61.105556
0.24654612,71.27211
0.15914689,47.210255
0.25554645,73.20482
0.26304522,75.83517
0.15062974,48.453037
0.25419188,72.12727
0.20118801,68.19681
0.20765643,58.643215
-0.050159734,61.851852
0.26017955,71.12631
-0.07829342,28.09091
0.25158873,74.36264
-0.023956869,28.810652
0.15028803,51.860466
0.09660209,48.145252
0.24637662,47.836258
-0.08001814,21.68586
-0.079549514,11.900285
0.25917417,62.661713
0.2668835,87.06559
0.25656515,72.75387
