predicted_scores,ground_truth_scores
0.1278409,2.447
0.016115103,2.447
0.1258038,2.454
0.1738017,2.454
0.029531078,2.461
0.19477083,2.472
0.200549,2.472
0.16849028,2.472
-0.06573349,2.474
-0.06283691,2.482
-0.06103604,2.482
-0.071580105,2.482
-0.07937613,2.482
0.02605642,2.482
-0.02526925,2.482
0.22324654,2.487
0.13453266,2.487
0.21104136,2.487
-0.07891601,2.487
0.17026515,2.487
0.012358712,2.487
0.17063513,2.487
-0.06109765,2.506
0.19033352,2.506
0.20738308,2.506
0.0362874,2.506
0.19448638,2.514
0.0222285,2.514
-0.08127091,2.518
-0.010842322,2.518
-0.06984241,2.518
0.009710146,2.518
0.14573152,2.518
0.16462941,2.518
0.07832547,2.518
0.042026136,2.518
-0.07563606,2.518
0.13390101,2.518
0.11439024,2.521
0.19895993,2.521
0.14201102,2.541
0.24062985,2.541
0.11619049,2.541
-0.049906053,2.554
0.012612809,2.554
0.18605463,2.554
0.07332538,2.554
-0.012090926,2.554
-0.049411856,2.554
0.102255315,2.554
0.18944658,2.554
-0.02249988,2.554
0.23213784,2.554
0.08111847,2.554
0.020939488,2.554
0.23070955,2.554
0.21347532,2.554
0.20545699,2.554
0.05836379,2.567
0.1793626,2.567
0.101253636,2.567
0.19409406,2.567
-0.049807582,2.57
0.047779515,2.581
0.18634355,2.587
0.10039847,2.587
0.24388963,2.587
0.10555161,2.587
0.029403841,2.59
0.021298818,2.59
0.051818922,2.59
0.13200124,2.59
0.012445713,2.59
0.17317347,2.59
0.118727475,2.594
-0.08002044,2.594
0.10396405,2.602
0.049183834,2.608
0.19609112,2.608
-0.017648825,2.608
0.12770034,2.608
0.21455976,2.62
0.21395813,2.62
0.15162016,2.62
0.14303854,2.62
0.21546856,2.62
0.102168,2.62
0.020613983,2.625
-0.046059165,2.625
-0.04336562,2.625
0.06791531,2.625
0.050265923,2.634
0.19979274,2.634
0.09449313,2.634
0.058428474,2.634
0.20816189,2.636
0.123651974,2.647
0.13434452,2.647
0.050283737,2.647
-0.07678399,2.653
0.09456178,2.653
-0.05951599,2.661
0.23043051,2.661
-0.036833856,2.661
0.06936754,2.661
0.088439934,2.661
-0.069244616,2.661
0.2115023,2.661
0.18740337,2.661
0.14217764,2.663
0.1765505,2.663
0.14403792,2.666
0.16018862,2.673
-0.06207259,2.687
0.10190961,2.687
0.22511506,2.69
0.13766819,2.697
0.056603,2.697
-0.018286908,2.697
0.2459299,2.697
0.25459343,2.697
-0.02663593,2.697
0.20307793,2.697
0.15464433,2.697
0.24099727,2.698
-0.035742413,2.698
0.22635555,2.7
0.21080491,2.72
0.13483606,2.72
0.068434455,2.72
0.23225854,2.72
0.069880076,2.72
0.22129397,2.72
0.18158315,2.72
0.05806361,2.72
0.22805068,2.72
0.1957643,2.73
0.14539495,2.73
0.23785609,2.732
0.13005133,2.732
0.19107723,2.732
0.19971804,2.732
0.23457621,2.732
0.10337905,2.732
0.02961851,2.732
0.18528754,2.732
0.21201198,2.745
0.18488972,2.745
0.1990773,2.753
0.17340092,2.753
0.23859067,2.753
0.23730728,2.753
0.23870195,2.753
0.22595255,2.753
0.051026855,2.753
-0.08101939,2.762
0.029141577,2.768
-0.038634576,2.768
-0.03892579,2.768
0.22629991,2.768
0.2108929,2.768
-0.007798271,2.768
0.043240312,2.768
-0.012146457,2.768
0.15091646,2.768
0.22692083,2.768
0.21547772,2.768
0.23729074,2.772
0.19653833,2.772
0.22664224,2.779
-0.046644147,2.786
0.22699443,2.786
0.24219622,2.786
0.0024880646,2.786
0.23175369,2.786
0.104767084,2.786
0.173085,2.794
0.14393401,2.794
0.17058168,2.794
0.2497647,2.794
0.23791952,2.794
-0.062345654,2.794
0.11170146,2.804
-0.061660357,2.804
0.13871442,2.804
0.16450642,2.804
0.16677183,2.804
0.2501458,2.804
0.19312498,2.806
0.09925374,2.819
0.21568778,2.819
0.22198261,2.819
0.22787978,2.819
0.18284608,2.819
0.22630294,2.826
0.1753621,2.826
0.22006345,2.84
-0.04532833,2.84
-0.07679999,2.84
0.0884161,2.84
0.13495542,2.84
0.10048468,2.84
0.17153734,2.84
0.2213354,2.84
0.11536802,2.84
0.16318993,2.84
0.21117187,2.84
0.1994052,2.84
0.1582792,2.84
0.20545824,2.84
0.15069188,2.84
0.22059311,2.84
0.05759592,2.84
-0.022745002,2.84
-0.06902932,2.84
0.21522495,2.84
0.23795876,2.84
0.122245446,2.84
0.12763113,2.852
0.029889466,2.852
0.20070677,2.852
0.22533476,2.852
0.16429481,2.852
0.10298577,2.854
0.17417201,2.854
0.22666971,2.854
0.22536692,2.854
0.17092207,2.858
0.20013344,2.858
0.0038714993,2.859
0.20772141,2.875
0.1830636,2.875
0.16599405,2.875
0.14915912,2.875
0.16539326,2.875
0.17102465,2.875
0.23303618,2.875
0.10416878,2.875
0.040308647,2.875
0.23995557,2.875
0.19149087,2.882
0.13534024,2.882
0.24962106,2.886
0.14151494,2.886
0.12669988,2.886
0.21354188,2.886
0.22127533,2.89
0.2152209,2.89
0.13628314,2.911
0.08028131,2.911
0.06567565,2.911
0.0020545032,2.911
0.2322034,2.911
0.113819174,2.911
0.22249252,2.911
0.234838,2.912
0.24788915,2.919
0.19270694,2.919
0.19642928,2.919
0.03829613,2.919
0.22630484,2.919
0.009830672,2.922
0.03196598,2.922
0.2225788,2.922
0.21873252,2.939
0.20588139,2.947
0.22381993,2.947
0.008188277,2.947
0.082476854,2.947
-0.06807584,2.947
-0.005890404,2.947
0.115400694,2.947
0.16949683,2.947
0.1414356,2.947
0.10281559,2.947
0.13846655,2.947
0.1551196,2.947
0.2071368,2.947
0.1770995,2.952
-0.058953535,2.954
0.21619217,2.954
0.2218485,2.964
0.21049501,2.965
0.21484655,2.965
0.08489557,2.983
0.037596673,2.983
0.21059258,2.983
0.14346549,2.983
0.124961525,2.983
0.096764654,2.983
0.24743065,2.983
0.08880914,2.983
0.21360967,2.983
0.25216442,2.983
0.23689622,2.983
0.20872234,2.983
0.23611507,2.983
0.23979579,2.985
0.16197625,2.985
0.16548951,2.985
0.22672324,2.985
0.16677661,2.986
0.19869977,2.986
0.16198693,2.991
0.23759466,2.991
0.15816121,2.992
0.24191311,2.992
0.1440819,2.992
0.19329236,2.992
0.18188882,3.018
-0.07905465,3.018
0.22573243,3.018
-0.06750092,3.018
0.2252559,3.018
0.21854116,3.018
0.2367949,3.018
0.11229634,3.018
0.2340461,3.018
0.22598653,3.018
0.22624879,3.018
0.22671379,3.018
0.25084198,3.018
0.2348078,3.018
0.19506589,3.018
0.21677642,3.018
0.18818888,3.018
0.1539131,3.018
0.21738417,3.018
0.22856069,3.018
0.2308761,3.018
0.21883541,3.018
0.19242029,3.018
0.22792006,3.018
0.2229166,3.018
0.21803755,3.018
0.23391381,3.018
0.08330238,3.045
0.2418684,3.046
0.22579113,3.046
0.2114487,3.05
0.22217233,3.05
0.20105547,3.05
0.22132151,3.051
0.24633805,3.051
0.23619573,3.051
0.23573993,3.051
-0.07701006,3.051
0.21140446,3.051
0.2337572,3.051
0.16863053,3.051
0.21164803,3.054
0.18003151,3.054
0.16922988,3.054
0.22426797,3.054
0.21888216,3.054
0.22230196,3.054
0.21453781,3.054
0.22490369,3.054
0.12376289,3.071
-0.056766648,3.071
0.23060112,3.071
0.2399949,3.073
0.15646657,3.073
0.18544193,3.082
0.1807649,3.082
0.14074762,3.082
-0.059365,3.082
0.22391321,3.085
0.23848586,3.085
0.2103652,3.085
0.23092136,3.085
0.22598392,3.085
0.23474294,3.09
0.21592705,3.09
0.23619948,3.09
0.22279379,3.09
-0.0021531614,3.09
0.12475683,3.09
0.1785226,3.098
0.22285607,3.098
0.16034102,3.098
0.23626772,3.1
0.2432613,3.1
0.21082902,3.1
0.23708285,3.1
0.21137673,3.1
0.20941857,3.114
0.21243857,3.114
0.23038962,3.114
0.19467343,3.114
0.21051137,3.114
0.04736298,3.114
0.16379951,3.114
0.23695445,3.118
0.2343073,3.118
0.16392218,3.124
0.18634127,3.124
0.24305865,3.124
0.16780092,3.124
0.18503956,3.126
0.22110043,3.126
0.19361943,3.126
0.19809791,3.126
0.21751446,3.126
0.08812919,3.126
0.2235428,3.126
0.20501931,3.126
0.13702364,3.126
0.23484494,3.126
0.21818417,3.128
0.2296841,3.146
0.20340796,3.146
0.23051749,3.146
0.21075833,3.146
0.24347964,3.151
0.09093031,3.151
0.23859417,3.151
0.18779522,3.151
0.22548568,3.155
0.23273036,3.161
0.23651941,3.161
0.0795045,3.161
0.23214775,3.161
0.19292611,3.161
0.20006575,3.161
0.23431545,3.161
0.21193643,3.178
0.14787234,3.178
0.24643207,3.178
0.102826424,3.178
0.2374949,3.182
0.18118675,3.182
0.23597983,3.182
0.20589055,3.184
0.23439825,3.184
0.20769958,3.184
0.21157266,3.184
0.2220208,3.184
0.22510608,3.197
0.24104612,3.197
0.21175803,3.197
0.22793734,3.197
0.22260523,3.197
0.10376787,3.197
0.24310642,3.197
0.20040616,3.204
0.23866609,3.204
0.21822955,3.21
0.22114056,3.211
0.24517778,3.211
0.22319166,3.211
0.18966609,3.217
0.1882059,3.217
0.23627025,3.217
0.21656063,3.217
0.23915702,3.231
-0.08143246,3.231
0.14847289,3.233
0.24387199,3.233
0.20767696,3.233
0.23121272,3.233
0.20232695,3.233
0.13260196,3.233
0.071169086,3.233
0.23891187,3.233
0.21695182,3.233
0.09980819,3.233
0.24608758,3.237
0.22262412,3.237
0.2096208,3.237
0.21306786,3.243
0.123612985,3.243
0.21044368,3.251
0.23707673,3.251
0.24646662,3.264
0.22677661,3.264
0.17855309,3.268
0.23149623,3.268
0.21253373,3.268
0.22734037,3.268
0.19106287,3.268
0.21904714,3.268
0.21903138,3.268
0.16673438,3.268
0.22560677,3.268
0.045697886,3.268
0.17817158,3.268
0.23996569,3.268
0.23029679,3.268
0.20991997,3.268
0.21075514,3.275
0.22661635,3.275
0.21190028,3.275
0.24188669,3.275
0.18936862,3.284
0.2510079,3.284
0.2426492,3.284
0.12507515,3.284
0.21960399,3.292
0.24137662,3.292
0.24361406,3.292
0.22687034,3.304
0.055149402,3.304
0.22099371,3.304
0.17454945,3.304
0.2365524,3.304
0.20808227,3.304
0.2524853,3.304
0.21175304,3.304
0.22310565,3.304
0.22808613,3.304
0.25179064,3.304
0.25172624,3.307
0.22775556,3.307
0.22970533,3.307
0.124112375,3.31
0.21356863,3.31
0.22652695,3.317
0.21493548,3.317
0.24147613,3.317
0.10954543,3.317
0.23147853,3.317
0.22378077,3.317
0.24303249,3.317
0.21348676,3.319
0.22873494,3.319
0.19669019,3.337
0.17942217,3.339
0.20479387,3.339
0.23241945,3.34
0.18545943,3.34
0.24231432,3.34
0.21499577,3.34
0.18861845,3.34
0.21541749,3.34
0.2343738,3.34
0.21349573,3.34
0.10307882,3.34
0.19996406,3.34
0.2300491,3.34
0.13470146,3.346
0.24690351,3.346
0.24484839,3.35
0.23565997,3.35
0.24658132,3.35
0.21728818,3.363
0.17951132,3.371
0.20232956,3.371
0.23878883,3.371
0.22336133,3.371
0.23517151,3.374
0.21902767,3.376
0.21102166,3.376
0.23116136,3.376
0.23346221,3.376
0.25299552,3.376
0.23773766,3.376
0.21913554,3.376
0.16632435,3.376
0.14742972,3.39
0.23903586,3.401
0.23774141,3.401
0.23999667,3.401
0.2130165,3.401
0.23836008,3.401
0.20207919,3.403
0.17868488,3.403
0.21169028,3.403
0.23335661,3.403
0.23914288,3.403
0.18539336,3.411
0.21577892,3.411
0.24350192,3.411
0.23292314,3.411
0.23748428,3.411
0.2283088,3.411
0.24399707,3.411
0.22907402,3.411
0.23451827,3.411
0.21678208,3.411
0.23549557,3.416
0.2199858,3.416
0.2523013,3.428
0.23135236,3.428
0.22591864,3.435
0.2396322,3.435
0.21321632,3.435
0.2096762,3.435
0.21939093,3.443
0.17228723,3.447
0.22132385,3.447
0.24855174,3.447
0.24776977,3.447
0.22966675,3.447
0.21745004,3.447
0.24623303,3.447
0.24555935,3.447
0.05647957,3.447
0.2372115,3.447
0.17379105,3.447
0.11752899,3.447
0.22281314,3.447
0.19921543,3.45
0.2327613,3.45
0.17971846,3.455
0.23785976,3.455
0.23742901,3.455
0.2338317,3.455
0.23691902,3.467
0.18128537,3.467
0.24928682,3.467
0.22270185,3.467
0.23980428,3.467
-0.050404962,3.483
0.14339165,3.483
0.2025805,3.483
0.24247411,3.483
0.2249102,3.483
0.2392975,3.483
0.21392009,3.483
0.23280756,3.483
0.2116236,3.483
0.24198295,3.483
0.25373387,3.483
0.24963586,3.483
0.2166637,3.483
0.24550846,3.483
0.20878698,3.483
0.19437033,3.499
0.24565491,3.499
0.21642034,3.51
0.00023277146,3.516
0.22709067,3.519
0.21966206,3.519
0.24365638,3.519
0.23774941,3.519
0.21656938,3.519
0.15419893,3.519
0.24100435,3.519
0.22546084,3.519
0.214788,3.519
0.24043556,3.519
0.24794401,3.523
0.23337026,3.531
0.18503445,3.531
0.23464617,3.531
0.21116592,3.549
0.23117243,3.549
0.2371797,3.549
0.22923534,3.554
0.20465915,3.554
0.23683761,3.554
-0.057230312,3.554
0.23225962,3.554
0.19935557,3.554
0.24503206,3.554
0.22896858,3.563
0.23669387,3.563
0.22839683,3.563
0.18029834,3.576
0.23005348,3.582
0.23747003,3.59
0.19744293,3.59
0.2242149,3.59
0.23895203,3.59
0.23183277,3.59
0.23256607,3.59
0.16950817,3.595
0.24422213,3.595
0.24232818,3.595
0.24553983,3.595
0.24235037,3.602
0.19303754,3.616
0.24232322,3.616
0.24568161,3.619
0.24227493,3.626
0.22194801,3.626
0.21732846,3.626
0.12331714,3.626
0.21652381,3.626
0.18389481,3.626
0.21609302,3.627
0.20921572,3.627
0.23901719,3.627
0.20763879,3.627
0.22117795,3.649
0.22541738,3.649
0.17045116,3.649
0.24210781,3.659
0.20478217,3.659
0.030480519,3.659
0.23667003,3.661
0.24195339,3.661
0.21225189,3.661
0.17947915,3.661
0.13841641,3.682
0.23178554,3.682
0.24046813,3.697
0.230095,3.708
0.2288869,3.715
0.2254575,3.715
0.22459875,3.723
0.22806649,3.723
0.24766803,3.723
0.19993225,3.729
0.22558975,3.733
0.23956735,3.733
0.23923665,3.733
0.19820958,3.733
0.2356756,3.733
0.19855669,3.735
0.24128164,3.748
0.2322346,3.755
0.23873046,3.755
0.24040549,3.756
0.2289525,3.762
0.22828598,3.769
0.21996039,3.769
0.22644697,3.787
0.22965486,3.787
0.2397483,3.787
0.24651638,3.787
0.23327905,3.788
0.24279347,3.788
0.2383848,3.815
0.21769437,3.815
0.24357644,3.819
0.24602364,3.84
0.23260376,3.84
0.22992186,3.851
0.23778151,3.865
0.24150263,3.865
0.24440159,3.876
0.22096682,3.876
0.2090974,3.876
0.23419844,3.881
0.23586829,3.883
0.2367584,3.883
0.22777194,3.883
0.21702762,3.893
0.21212824,3.912
0.22315717,3.947
0.21942453,3.947
0.23656882,3.947
0.23288748,3.947
0.17206813,3.947
0.06617887,3.947
0.12499757,3.947
0.22460085,3.947
0.21981274,3.947
0.23737605,3.979
0.23830713,3.98
0.24052961,3.983
0.23532727,3.983
0.23145258,4.014
0.2255566,4.019
0.23219022,4.019
0.21670717,4.043
0.2311637,4.043
0.22983682,4.047
0.21024393,4.055
0.22250076,4.055
0.21857448,4.055
0.23795064,4.075
0.2329202,4.09
0.2161863,4.09
0.24316227,4.14
0.22219911,4.18
0.21665816,4.236
0.2295502,4.269
0.22760239,4.269
0.22289321,4.279
0.2390971,4.3
0.2319568,4.305
0.21955413,4.345
0.2516299,4.372
0.23618716,4.379
0.21722218,4.584
