predicted_scores,ground_truth_scores
-0.07924265,0.9555352
-0.07929547,0.77529305
-0.0763401,1.1630898
-0.079182535,0.8493261
-0.07954111,0.83152276
-0.079509795,0.84859437
-0.07892726,0.92992467
-0.078760445,1.1014345
-0.07904808,0.6720645
-0.0790008,1.1829582
-0.07903119,1.1689008
-0.075261,0.8214359
-0.0781196,1.5752708
-0.07861843,0.8350641
-0.07866178,1.1957743
-0.079098426,1.2647736
-0.07720104,0.99578744
-0.07466448,0.99594086
-0.079081655,0.80785674
-0.07978121,0.002134902
-0.07924682,0.99594086
-0.07903227,1.4032831
-0.07876528,0.7637542
-0.07905833,0.8034079
-0.07294952,1.1919891
-0.07891334,0.9708074
-0.078748755,0.829617
-0.078074776,0.920636
-0.07871373,1.1957743
-0.078652985,0.9708074
-0.07720736,0.7797199
-0.07993799,0.633569
-0.080321886,0.339513
-0.07520491,1.4032831
-0.07981607,1.3375899
-0.07969165,0.6496583
-0.07720489,0.7990279
-0.07604699,1.2486616
-0.07926118,0.8635881
-0.077945866,1.1440247
-0.08025145,0.2692259
-0.0780306,1.0750253
-0.0700129,1.3917633
-0.079219244,0.9354177
-0.07944584,0.678279
-0.080120474,0.70500594
-0.07932067,0.9370266
-0.07833754,0.902527
-0.07717527,1.0232759
-0.07576695,0.8659319
-0.07798726,0.980695
-0.07982836,0.5498515
-0.07887215,1.1267285
-0.07955091,0.46370468
-0.07878506,1.0775179
-0.079343095,1.0922753
-0.07881297,1.0232759
-0.07997412,0.71906334
-0.07816365,1.2523588
-0.07946777,0.7494922
-0.061232943,1.3374465
-0.07757234,1.1795434
-0.0791012,1.3618532
-0.07931589,0.7922782
-0.07920722,1.1267285
-0.078953855,0.60416836
-0.079113,0.5925466
-0.07683375,0.7472784
-0.078937866,0.8659319
-0.07835588,1.0750253
-0.07943992,0.72982275
-0.078769155,1.2673028
-0.079262674,1.6900394
-0.079342745,1.0564414
-0.077900134,1.1123675
-0.078347825,1.0451385
-0.07958996,0.7128022
-0.07832532,0.8757528
-0.077850595,0.7127787
-0.07984708,0.79958576
-0.077524856,0.731527
-0.07910844,0.9656026
-0.07675211,1.327821
-0.079747915,0.33328217
-0.07887212,0.85963756
-0.076301314,1.2130241
-0.07929363,0.80785674
-0.07721833,1.1785244
-0.07639536,0.9715263
-0.07858082,1.129
-0.07747977,0.85077745
-0.078967996,0.4712809
-0.07926863,0.7016592
-0.078954585,1.3452208
-0.07956387,0.9354177
-0.079500556,0.8350152
-0.07964842,0.0
-0.07936919,0.7990279
-0.078142144,1.1337581
-0.079661645,1.006026
-0.07937766,0.7399606
-0.078361966,1.2840806
-0.079919145,0.42763847
-0.07854983,0.90291125
-0.078549705,1.0232759
-0.07839039,0.9294113
-0.07858155,0.9439821
0.052730292,3.0587573
0.23099113,3.135882
-0.046381418,2.8557913
0.052723438,3.274577
0.08517061,2.7904232
0.25868413,3.4307451
0.13968243,3.3300223
-0.03422922,1.9107218
0.11879552,3.1277566
0.14872608,2.841734
0.16901912,3.4307451
0.12771556,2.792238
0.20918158,3.010423
0.22037463,2.9541934
-0.037791524,2.5050309
0.10584243,2.7904232
0.22836769,2.9397948
0.1783813,2.4762228
0.09692626,2.7292745
0.2619578,3.5011315
0.11793732,2.1471665
0.06364726,2.5683944
0.1387582,2.6792607
0.17637625,2.7904232
0.16895615,3.0891662
-0.07642453,1.1795434
0.16836315,2.7310102
0.028969359,1.104874
0.06380427,3.1277566
0.1858174,3.0348492
-0.022467602,1.9772513
0.062166356,2.478791
-0.027379513,2.7423408
0.023333102,2.68614
0.13840751,1.6622591
0.2529747,2.5067623
0.22453548,3.6459143
0.11880712,2.5201232
0.014025404,2.67486
-0.00877678,2.8073366
0.23975177,2.532418
0.15946305,3.2310772
0.117310114,2.660598
0.1282223,2.4595904
0.08264296,2.20915
0.26124457,2.9173136
0.2023309,3.2596526
0.19436793,2.625914
0.18448381,2.8255026
0.26223472,2.927619
-0.028738094,2.9207585
0.17515972,2.405954
0.25602588,3.9156525
0.18493862,3.001477
0.2593623,3.1248856
0.12491546,1.8295996
0.12843488,2.8172593
-0.016837223,1.8155422
0.08436154,3.4014883
-0.001481065,0.9979658
0.12885366,2.5459971
-0.03368613,1.7918326
0.117697656,2.3075519
-0.071609944,2.2937367
0.014588325,3.2596526
0.014009393,2.1126275
-0.04194927,3.0785432
0.14927264,3.1740294
0.032253757,2.899057
0.095639154,2.012346
0.07374367,2.239849
0.09575539,2.743332
0.15865365,2.7655098
-0.046987507,2.2472544
-0.033555344,2.4916804
0.08405609,1.8814359
-0.07817433,1.5230227
-0.00146758,1.8217003
-0.023025455,1.3682727
0.20037752,2.9207585
0.13968408,2.239849
-0.074716836,3.7735484
-0.04299428,1.8340185
-0.009728635,3.3347547
0.25453886,3.24456
-0.016924838,2.254783
-0.04273344,3.3692544
0.08533797,2.9743617
-0.068448536,2.4762409
0.15934557,3.8631818
0.12867323,3.0484285
-0.06685281,1.9561052
0.006585246,2.120378
0.08565219,2.6579976
-0.022019278,2.2484593
0.033685837,2.7319078
0.08530264,3.3520045
0.073737055,3.1622562
0.023722438,2.68614
-0.016035816,2.1729972
-0.07195411,2.339014
0.0145336855,2.7137604
-0.046717424,1.6194732
0.096232705,3.0587573
-0.016047273,2.2513223
0.10732286,2.580493
0.10688237,2.6425464
-0.07554332,0.88933206
0.25637692,2.8372042
-0.03347062,1.6960196
0.08524128,3.1312435
0.11726857,2.1768398
0.042057645,1.7470309
-0.0086606415,3.0415075
0.19856934,2.2612624
0.043070108,2.6579976
-0.03820796,1.9617608
0.19409804,2.0604131
0.20182042,2.541262
0.2244918,2.6965106
0.14778572,2.4096932
0.1694585,3.091621
0.13988158,2.9315755
0.21923433,3.6161509
0.21512362,2.4722626
0.22854838,3.387959
0.16011645,3.4022212
-0.06806075,1.1060418
0.042509332,0.90291125
-0.028475575,1.8862411
0.19170864,3.1087282
-0.07443067,1.1316193
-0.054226674,2.393061
-0.05048882,2.6257703
0.107604794,3.3196862
-0.056210477,2.0582664
0.24612561,2.1435752
-0.067507505,1.4636528
0.25447977,3.3347547
0.08542102,3.0483584
0.21035153,3.2493992
0.10626441,2.8698487
0.10659479,1.7277656
0.043269638,2.8460038
-0.046282146,3.0417237
0.23363444,2.8073366
-0.015460244,2.9600997
0.2567291,3.5762525
0.0059588756,3.510122
-0.07981785,2.1272657
-0.06517531,2.4324062
0.21955611,3.2072268
-0.07841774,2.717646
0.10635623,2.3918965
0.2138809,2.9566753
0.22063886,3.7183032
0.12893435,3.403754
0.21943903,2.8372042
-0.07886026,1.9030178
0.15024348,2.3216093
-0.04628041,2.0164075
0.19959825,3.0028856
0.24152608,3.442226
0.006404041,1.9561164
-0.038321983,3.359435
-0.0015728388,3.0348492
0.24906251,3.516224
-0.022260819,1.4450151
0.022617491,2.093678
0.117938824,2.524012
0.16578913,2.410205
0.073276035,1.8670361
0.006199449,2.6275113
-0.023056718,2.7589731
0.006297538,2.9397948
-0.07467962,1.7855607
0.20961694,2.2484593
0.12809306,2.7995617
0.08555404,3.5915973
0.13826248,2.6579976
0.023601027,2.708948
-0.00082881853,2.660598
0.19211411,2.6729314
-0.06517505,2.4200113
0.117508955,3.1087282
-0.0019056139,3.4741657
-0.028065069,2.493725
-0.07220425,2.4902985
-0.07790636,1.9561052
0.08616463,3.5240626
-0.07424281,2.478101
0.09721147,3.1105068
-0.042550042,2.478791
-0.050595712,1.8806154
0.12795804,2.4595904
-0.022873295,1.8685181
0.23976468,3.5765936
0.00701761,1.8940893
-0.033436175,2.279437
-0.07829478,2.899057
0.052738603,3.0348492
0.09707867,2.703384
0.0141272,2.5683944
-0.008528848,3.3049297
0.20190479,3.169098
0.21996517,2.5235927
0.1772343,3.0884573
0.106756486,2.344386
-0.052326,2.689122
0.06300503,3.5372806
-0.032673676,2.9086647
-0.027889734,2.2997642
0.21328321,2.5052595
0.05259913,3.0755868
-0.03375968,1.1203038
0.014344419,2.403263
-0.06722062,2.8372042
-0.042794,2.792238
0.14959507,2.8255026
-0.010523362,1.8515681
0.20627484,3.2249584
0.17624812,2.4762228
-0.033485554,2.2997642
-0.07012714,1.8295996
-0.0015483327,2.6871023
-0.049843863,2.1962652
0.16813923,3.1978
-0.021937065,2.8745277
0.24587685,3.7159848
0.13974962,3.3166492
0.26025012,3.4345596
-0.07080589,2.000907
-0.07342241,0.90523285
-0.080281876,0.82080215
0.19401145,2.4466681
-0.0011604212,2.0582664
0.09689955,3.0242574
0.014765006,2.0824428
0.024603447,1.4931549
0.23044674,3.7727952
0.20545559,3.5464087
0.24314195,3.317505
0.053132303,2.74826
-0.07732235,2.4621835
-0.07810684,0.0
0.053261325,3.387959
-0.042427965,2.2600017
-0.046488483,2.3287296
-0.06969195,2.1579049
0.229798,2.9315755
-0.07240637,1.1785244
-0.047026746,2.6710477
0.08535951,2.803218
0.042676896,3.380392
-0.0014166837,2.1126275
0.063678585,2.5926495
0.033096347,2.8317418
-0.02848813,2.6308727
0.08575659,2.9126363
-0.07982582,1.3510256
0.053305604,3.3652995
-0.053577065,1.2629236
0.09620158,2.9805324
0.13914537,2.1669776
0.22999002,3.4196255
-0.07466447,2.233675
0.015257112,3.1277566
0.19208695,2.7573893
0.09558264,2.0371654
0.033443835,3.380392
0.033608027,2.5324707
0.08514796,3.5762525
0.052470442,2.616815
0.14803594,2.6257703
0.11808177,3.5935023
-0.01558802,3.106014
-0.008908418,2.7319078
0.09643481,2.7625349
-0.0733085,2.339014
0.10762606,3.0755868
-0.022532312,3.1931694
0.07298814,2.62813
0.12848243,2.5052595
0.095761076,2.4489233
0.023791019,2.8068795
0.03402825,2.662011
-0.028038884,3.4150674
0.033482432,3.0164108
-0.033136267,3.4286468
-0.03304106,2.4509428
-0.066941164,1.478221
-0.07984903,1.1773517
-0.08042152,0.5082021
-0.07993381,0.7241236
-0.08038801,0.5926104
-0.079758845,1.5391151
-0.07956495,1.3438162
-0.079663895,0.8214359
-0.07971062,1.5994848
-0.07986773,0.75430846
-0.08004396,1.1065996
-0.078822,1.7193071
-0.079715915,1.0108799
-0.08006798,0.8628818
-0.061466414,1.9439865
-0.07985426,0.5634307
-0.07871677,1.5407711
-0.07870841,1.3912815
-0.07950889,0.7780162
-0.07973042,0.7637542
-0.07966181,0.7645282
-0.079228476,1.960619
-0.07447538,1.5275555
-0.07987199,0.84859437
-0.07851464,1.3127285
-0.08010504,0.64866143
-0.07755943,0.74646086
-0.07834379,1.3784856
-0.06704322,1.310288
-0.079704255,0.61205596
-0.02284192,0.9861544
-0.07307072,1.3285885
-0.079744644,1.5528904
-0.07985997,1.4219344
-0.07992679,0.5136018
-0.0754192,1.1456323
-0.08007927,1.558021
-0.079718456,0.9919459
-0.07965519,1.2914475
-0.07832273,0.5821882
-0.07997144,0.97768396
-0.074910365,1.7593125
-0.079853654,0.5362722
-0.07714543,1.6778685
-0.07665225,1.8340185
-0.07529044,0.92992467
-0.079773456,0.48853076
-0.077435434,1.4938377
-0.077429496,2.6308727
-0.07913584,2.0264034
-0.044064503,1.1548434
-0.0753034,1.4283828
-0.077252485,1.1773517
-0.07497203,1.0125732
-0.07746427,2.1962652
-0.079131305,1.6145772
-0.079503454,1.3855225
-0.07981871,0.0
-0.07967536,0.7128022
-0.05251515,0.63539636
-0.040404763,1.0632559
-0.079422444,1.4949123
-0.061259188,2.3764284
-0.07962348,1.4027724
-0.07913044,1.1496756
-0.0779452,1.6442702
-0.07942641,1.6194732
-0.07880811,1.0775179
-0.042268902,1.432501
-0.079589576,1.7855607
-0.07936594,0.74646086
-0.0794328,1.2992734
-0.08011346,0.69393873
-0.079904556,0.6628337
-0.0795669,1.2967087
-0.07105375,0.9127789
-0.07652945,2.0582664
-0.074088335,1.5391151
-0.07913901,1.0347319
-0.08005151,0.24703296
-0.07991989,1.0125732
-0.07934212,0.9720969
-0.07998302,0.6992229
-0.07447857,1.3881907
-0.07843973,1.5752708
-0.08013661,1.4641067
-0.07266887,1.0750253
-0.07846674,1.9315183
-0.077935986,1.086342
-0.07961992,0.7942775
-0.079519756,1.2967087
-0.0803149,0.5747799
-0.079955995,0.91586727
-0.07915196,0.9861544
-0.07976269,0.6781823
-0.08043832,0.6419237
-0.07892884,1.5976921
-0.08052792,0.66329324
-0.07055428,1.4198054
-0.07937094,0.67179143
-0.07391619,1.3580059
-0.07810684,0.0
-0.08014297,0.22377503
-0.08015283,0.4547969
-0.075884655,1.6327957
-0.072977334,1.0125732
-0.06816984,1.2423918
-0.07996826,1.0561571
-0.07304814,2.1388628
-0.0770381,1.5678244
-0.08034088,0.22978312
-0.07978897,1.4198054
-0.079801574,1.006208
-0.080367886,0.29844442
-0.07997034,1.4485605
-0.07917688,0.72096825
-0.07993538,1.1473373
-0.07944112,1.0115451
-0.07838888,0.50751877
-0.07976472,1.086342
-0.04339404,1.0451385
-0.07923327,1.5115447
-0.075054154,1.3285885
-0.08003073,0.87785006
-0.0798274,0.16570355
-0.073368765,1.5343938
-0.080300935,0.2536428
-0.079922795,1.0658619
-0.07828586,1.4922215
-0.079155825,1.7171402
0.013822899,2.0105162
-0.07927391,1.5947065
-0.07397993,1.7171631
-0.079228066,1.0561571
-0.04236119,1.4781641
-0.07972494,0.48033705
-0.07990985,0.28351054
-0.07974759,1.4055434
-0.07942163,0.7016592
-0.07987995,1.006208
-0.079941034,1.3886178
-0.07933898,1.989267
-0.07319764,1.3912815
-0.07598851,2.1669776
0.12822783,1.9273542
-0.07992199,0.5634307
-0.079794645,1.8665019
-0.07989704,1.0489938
-0.07978065,1.3736839
-0.07945408,1.1467117
-0.059003323,2.655955
-0.07863869,1.7874273
-0.07952739,0.8877524
-0.07997484,0.72638136
-0.07815398,1.8275598
-0.07978812,1.2392789
-0.08007372,0.7763286
-0.07689091,1.2695503
-0.07794766,1.3730983
-0.08009244,0.59058917
-0.065803714,1.3770195
-0.07967217,1.6097705
-0.07968844,1.3094751
-0.07834554,1.7619648
-0.07998226,0.8214359
-0.078657694,1.311956
-0.07718827,2.4038823
-0.08002972,0.7471782
-0.080741696,0.46370468
-0.079341866,1.3375899
-0.079704784,1.4922215
-0.08036299,0.21253328
-0.08008266,0.39209005
-0.08007896,0.25516847
-0.07977745,1.3736839
-0.07998672,0.0
-0.0796847,1.4359919
-0.07830881,0.12889557
-0.08026238,0.65848523
-0.07202747,0.014779217
-0.07919521,0.6768911
-0.080162585,0.6419237
-0.07657601,1.2559711
-0.080509774,0.39209005
-0.03452462,1.3730983
-0.072974876,1.5391151
-0.08011356,0.079179004
-0.079983115,1.7822689
-0.08008784,0.9460437
-0.07982682,0.8852771
-0.07620944,1.7040855
-0.0788624,1.9485115
-0.0795526,0.87951416
-0.079091884,0.9708074
-0.08070404,0.9715263
-0.08022418,0.44707227
-0.0797355,0.39294264
-0.08000787,0.1435339
-0.08041478,0.36391038
-0.07704563,2.0069804
-0.07991506,0.9164905
0.07473396,1.4616475
-0.07985952,0.61205596
-0.07972155,0.3133783
-0.07989264,0.90523285
-0.08032883,0.36391038
-0.079971045,2.1103103
-0.07978045,0.6419237
-0.06365117,1.2343997
-0.07936551,1.0003369
-0.07858772,1.0302047
-0.0027101613,1.3057096
-0.06122682,1.5379566
-0.059094355,0.90523285
-0.07925854,0.94916
-0.079912394,0.739216
-0.07208717,1.0108799
-0.07896943,2.2932665
-0.075955756,0.94364893
-0.077912025,1.2251306
-0.07969814,1.1065996
-0.07810364,0.6867253
-0.07728121,1.4616475
-0.07847627,1.8534569
-0.07838756,0.7127787
-0.080165565,0.6133961
-0.08001514,0.6300285
-0.07392297,1.661236
-0.07994071,1.2486616
-0.07991173,0.5523204
-0.08003084,0.85963756
-0.07980152,1.3580059
-0.0795761,0.77529305
-0.078464866,1.558021
-0.080350526,0.0
-0.07659729,0.8750479
-0.08023468,0.2260733
-0.078607,0.8493261
-0.080205195,0.016192323
-0.0796331,0.8034079
-0.079425775,0.9203253
-0.07668512,1.3127285
-0.07883439,1.1919891
-0.0720333,1.7822689
-0.07811279,1.2629236
-0.079742745,1.0115451
-0.0768336,1.765019
-0.07976371,0.35817996
-0.0798459,0.6496583
-0.07989435,0.6177476
-0.07994316,1.327821
-0.0800544,0.60416836
-0.062374152,2.0606425
-0.07995412,0.60416836
-0.07992827,1.733569
-0.07985949,1.0204699
-0.078984365,1.4911153
-0.07978845,0.64666086
-0.07705123,0.873695
-0.08073159,1.0387034
-0.076738134,1.2559711
-0.07977698,0.9294113
-0.07974842,0.82080215
-0.07810684,0.0
-0.07985797,0.8635881
-0.08005797,0.6487763
-0.079035275,0.7780162
-0.079434305,1.2691467
-0.051386412,1.5062715
-0.07985268,0.92992467
-0.07633174,1.528177
-0.056757286,1.5542074
-0.07891584,1.5752708
-0.07878501,1.0632559
-0.07974513,0.40228152
-0.0798186,1.2243451
-0.07943251,0.64666086
-0.07526444,1.3855225
-0.08002637,0.9626761
-0.077009924,1.4334193
-0.07983816,0.902527
-0.0799908,0.7016592
-0.08010645,0.75430846
-0.0796687,1.0750253
-0.07721378,1.674968
-0.07966545,1.2992734
-0.080301106,0.2641161
-0.079809844,1.3165232
-0.08034385,0.058364585
-0.07662103,1.0986137
-0.076444805,1.8998867
-0.07747142,1.8167685
-0.08016864,0.15605402
-0.079870105,0.95051014
-0.07955813,0.5925466
-0.08018525,0.42146662
-0.07969821,0.9793085
-0.078800954,1.780594
-0.079842426,0.31900468
-0.07941708,1.1014345
-0.053575415,2.8372042
-0.078701764,2.6102612
-0.06361955,2.576017
-0.080508634,1.1126711
-0.07934782,2.2934945
-0.03883132,2.7310102
-0.07995871,1.4450151
-0.056418035,2.821972
-0.065335445,2.74826
-0.0026327749,3.4210038
-0.009197365,3.0666528
-0.072208904,2.3151505
-0.009132378,2.6102612
-0.08023736,0.8628818
-0.02301554,2.8718987
-0.07663709,2.6308727
-0.07795742,2.1880896
-0.08008861,1.9107218
-0.0729967,2.5052595
-0.06564887,2.2995846
-0.07942471,1.7311977
-0.08020283,1.8441923
-0.050574157,2.68614
-0.079712205,2.0770457
-0.0756735,2.8862588
-0.07793528,2.239849
0.08466249,2.703384
-0.079469614,1.4938377
-0.023041267,1.877457
-0.08003403,1.2673028
-0.07868309,1.8340185
0.05336658,3.3897579
-0.06171113,2.9417415
-0.07935505,2.1651795
-0.075787716,2.3098989
-0.009088331,2.8698487
-0.079743244,1.916426
-0.0430747,2.9728963
-0.07971284,2.279437
-0.04293187,2.6449301
-0.08010601,1.3580059
-0.07578716,1.9439865
-0.061482485,2.6425464
0.084732175,3.2312555
-0.07953181,2.1329045
-0.07950532,2.0843036
-0.078889795,2.8969398
-0.076203294,1.7132695
-0.034053683,2.4722626
0.03196142,1.9013335
-0.078509636,2.3239217
-0.07998508,1.5275555
-0.0667846,1.6960196
-0.043023776,3.516224
-0.072799124,1.9772513
-0.0784771,2.5459971
-0.046725113,3.0313447
-0.07988551,2.6924436
-0.06878394,3.407636
-0.06176924,2.8521569
-0.07252198,3.1650546
-0.05435398,2.5534606
-0.075998284,2.6102612
-0.078672476,1.9720172
-0.07881749,1.9047129
-0.078459896,1.7655015
-0.022284515,2.966953
-0.079773515,1.006208
0.023452919,3.0936358
0.014266362,2.410205
-0.06551106,3.1082532
-0.07375049,2.8447402
-0.06746189,2.226737
-0.07346978,2.7827597
-0.0762092,2.4295685
-0.07874875,2.8698487
-0.04678716,2.8887897
-0.0797631,1.7719815
-0.077951275,1.9547673
-0.009484161,2.659179
-0.066014506,1.4334193
-0.07374842,2.8557913
-0.07789391,1.991888
-0.077651545,2.2327385
-0.062075876,2.9552581
-0.07300713,3.7554662
-0.07024413,1.9466108
-0.07812699,2.0237668
-0.050198853,2.788956
-0.0671125,2.3265314
-0.043117028,3.0070076
-0.056871887,3.1169815
-0.06607896,3.0749884
-0.016095655,3.0741954
-0.08013462,1.311956
-0.079118416,2.8602657
0.1183266,2.9897578
-0.07238509,2.0966907
-0.07861725,1.2953237
-0.027997745,3.143483
0.005788004,2.7314174
-0.0782111,1.4868178
-0.07859635,2.5050309
-0.076745875,2.2182746
-0.079416916,2.1435752
-0.07160203,2.4895124
-0.076698534,3.22468
-0.038199045,3.001477
0.09610933,3.3910036
-0.07896862,1.7610303
-0.043473262,3.2312555
-0.0796789,0.97768396
-0.05757922,2.4205132
-0.0792676,1.6442702
-0.028771179,2.7573893
0.06293667,3.0084589
-0.07839679,2.4466681
-0.06871674,2.5037162
0.23547843,3.1622562
-0.07327733,2.632074
-0.028243087,3.0070076
-0.07563894,2.3497243
-0.042701416,3.6404893
0.07354386,3.0462785
-0.07978236,1.8806154
-0.07997741,0.60927963
-0.07798893,2.2433693
-0.05044316,2.6953688
-0.034044057,3.4210038
-0.0021598807,2.9805324
-0.07951456,2.4429579
-0.07996385,0.87785006
-0.079971656,1.2121618
-0.07951877,1.989267
-0.06744979,2.8839061
-0.08015842,1.5411347
-0.079431936,1.9561052
-0.07913164,1.921353
-0.069220774,1.5407711
-0.06728097,2.8172593
-0.05404421,2.7774687
-0.0793916,1.7311977
0.15553123,2.9886236
-0.07805024,1.8608246
-0.07281828,2.4263256
-0.028028259,2.7573893
-0.05642583,3.4307451
-0.07288673,2.7917871
-0.02919735,2.971609
-0.07142927,2.3558881
-0.078094885,2.3015711
-0.027915359,2.8073366
-0.073457755,2.1521997
-0.07842204,2.393061
-0.079082966,1.5484512
-0.07876127,1.9139441
-0.07837643,1.6275599
-0.077074274,1.833403
-0.073370814,2.2937367
-0.0768583,2.0604131
-0.077950835,1.5053773
-0.053777438,2.9541934
-0.06890534,2.4144762
0.053365145,2.655955
-0.028595643,2.9743617
-0.072385475,2.4638572
-0.07872556,0.6419237
-0.06809038,2.7465098
-0.07676855,2.1602075
-0.068790846,2.4446611
-0.06779591,1.8217003
-0.079815626,1.7942951
0.018681163,2.5037162
-0.07839807,2.0522578
-0.07903109,2.3145185
-0.07995608,2.1934721
-0.07752356,2.000907
-0.078460045,1.3938196
-0.075475216,1.8512683
-0.07883392,2.3764284
-0.07507958,2.374254
-0.07941971,2.747601
0.0961159,2.8345094
-0.0027550533,2.5605855
-0.043354094,3.4164832
-0.056923017,2.8521569
-0.07357098,3.0070076
-0.07924771,2.1657789
0.13825731,2.4895124
0.063271195,2.4762409
-0.076891184,1.5976921
-0.07915888,1.66152
-0.050834488,2.67486
-0.07447349,2.4722626
-0.046882972,2.213515
0.13878492,3.3865042
-0.079114266,1.2992734
-0.07504657,2.5585117
-0.050756346,2.1521997
-0.078699924,2.46093
-0.06250179,2.616815
-0.07499888,2.493725
-0.07146745,3.4727535
-0.079108074,2.3687634
-0.07990403,0.8921121
-0.075754344,2.5955853
-0.07879822,1.66152
-0.080101974,1.1345657
-0.06563989,2.5459971
-0.046740785,3.3743713
-0.06765487,2.5324707
-0.07847551,2.475192
-0.07932735,2.3040483
0.013951426,2.9941115
